Word,Count
hygiene,744
miére,48
tribut,18
victimes,3
prélévent,1
année,269
vignorance,13
misére,71
derniéres,2
classes,12
société,305
servateur,1
croit,55
pays,215
civilisé,11
monde,358
étudie,10
moeurs,46
pauvres,2
bretagne,8
vendée,2
poitou,1
nivernais,1
sologne,1
lachampagne,1
vosges,3
intérét,181
done,292
guuvernemens,1
point,1318
participer,14
instruction,129
masses,3
populeuses,6
excentriques,3
fuser,2
premiers,2
moyens,1
sortir,51
gangue,2
abrutissement,1
enveloppe,61
siécles,2
gouvernans,2
celui,631
vernés,1
rarement,107
pouvoir,167
pattribuer,1
quelque,439
part,413
révolutions,3
peuple,204
vidée,13
participation,2
publique,152
fera,102
partielle,28
saura,19
quoique,109
disséminée,2
rien,503
empéchera,5
étendre,26
individu,145
temens,1
femmes,45
propres,3
défendre,42
contre,685
sions,1
foule,163
agens,4
nuisibles,1
nicieux,4
impressions,2
pheriques,2
auxquelles,116
cesse,152
exposécs,1
nabitudes,1
parties,2
corps,120
téte,483
besoin,517
tement,74
velure,9
longue,225
mieux,480
fournie,11
hommes,3
semble,196
dire,509
vétement,234
naturel,161
suflisant,2
antiquités,1
greeques,2
romaines,2
représentent,16
couverte,29
nations,3
ciel,97
chaud,197
tempéré,22
frances,1
doute,209
emprunté,14
gaulois,15
portaient,15
coiffure,38
climat,112
habitudes,5
sité,23
moyen,894
usage,472
veétirla,1
tage,37
laisse,123
loisir,16
réflexion,44
montre,65
active,99
tyrannique,6
malheureuses,2
grandes,1
douter,26
tances,2
morales,2
attribuer,20
rences,1
existent,30
santé,917
tuelle,16
conditions,3
ordre,236
politique,45
paysannes,3
peine,283
suffire,30
soins,3
maison,175
obligées,1
acquérir,49
soutenir,72
avortemens,2
maladies,4
naissent,37
cause,807
labeur,11
excessif,20
violences,1
extérieures,2
citadines,1
outre,168
accidens,31
tent,47
actions,1
mécaniques,1
trouvons,16
multitude,31
affections,8
organiques,3
insolites,5
nerveuses,1
dues,38
vations,1
prolongées,7
excés,122
genre,239
cominctions,1
vitables,2
fréquentes,3
grands,1
theatres,2
affliveant,1
philanthrope,4
voir,366
circonstances,1
devraient,35
exempter,2
certaines,3
lions,2
nulle,27
prises,1
ration,91
cependant,357
celles,494
avancées,1
grossesse,359
pouvaient,26
chies,2
porter,202
fardeaux,10
rudes,1
travaux,174
champs,2
gués,5
nombre,571
suit,77
constamment,87
cours,6
saisons,5
exigent,56
yité,1
ignorante,11
pagnes,1
produiraient,4
ques,135
avis,69
sages,2
pourraient,73
donner,492
personnes,7
éclairées,2
profitables,1
petit,416
effet,1043
partout,119
priser,4
malheureuse,31
esse,9
fruit,134
travail,425
culera,1
impunément,18
livrer,87
position,197
trouve,290
source,221
existait,11
abandonné,25
tion,768
lorsque,394
modes,1
italie,32
duisirent,1
france,227
conquéte,18
naples,7
tard,196
facheuse,45
intronisation,1
medicis,2
ensuite,231
devinrent,13
chevelure,86
véritables,1
caricatures,2
beaux,68
ornemens,1
aide,135
frisure,7
poudre,231
transformé,9
ridicule,60
faudage,3
néanmoins,50
conserva,6
mode,323
jusqu,600
tourmente,10
tionnaire,2
veulent,47
marquer,7
existence,201
térent,1
tutus,1
prirent,6
mesure,242
propreté,143
police,21
militaire,139
savons,8
souffert,14
sacrifice,59
égard,128
arrive,126
sidérement,1
tondre,2
foreé,5
wadmettre,1
titus,7
lana,2
famille,485
localité,23
contrées,5
malgré,94
obstacles,1
oposeront,1
centralisant,1
institutions,15
réseryant,1
pole,5
enfin,543
pourra,127
empécher,76
membres,2
quer,29
reconnaitre,75
importance,163
individuelle,25
rénovation,4
opérera,1
lentement,49
progrés,77
certains,2
affermis,2
circonstance,260
soumises,2
sujettes,5
sortes,1
ajoutons,24
coiffeur,7
précieux,73
coquetterie,44
dommages,3
dames,12
blanchir,8
tems,42
loin,267
nates,1
jolies,2
choses,1
véritable,166
facheux,40
vrai,163
nattes,1
tirailler,2
cheveux,237
pincer,5
fers,13
brilans,1
suivies,3
sion,160
grand,853
organes,6
changement,104
apprécié,10
imconvéniens,1
presser,11
papillotes,3
répétée,32
jours,7
perdre,98
rell,1
puss,1
peele,2
ovsess,1
vetemens,2
abstiendrons,3
parler,189
changemens,9
yétemens,2
ages,56
variations,22
qwils,2
subissent,30
formes,1
parmi,219
modernes,4
grecque,29
romains,26
république,21
miers,1
rois,26
franes,4
lhabillement,1
simple,323
recouvrait,5
aaah,2
allt,2
cron,2
went,3
aime,71
hehe,5
yahi,1
justs,1
these,12
atthe,1
tenth,1
ogvlqee,1
deeb,1
ghaeens,1
laryst,1
rece,4
vets,4
them,1
exempte,28
sounises,1
repris,13
faveur,97
longs,1
deyenus,1
aujourd,149
peigne,22
michalons,2
normandins,1
plaisirs,1
célébrités,1
cirrigeriennes,1
principaux,73
attributs,3
toilette,192
inconvéniens,12
bituellement,3
coiffées,1
blant,4
liant,3
racine,74
portant,78
sens,388
oppose,39
direction,129
tiraille,2
cessairement,3
traction,48
faible,244
cheyeu,2
somme,67
coiffer,5
dentellement,2
plaignent,11
oceasioné,1
tiraillement,13
exercé,41
partie,919
cuir,85
chevelu,52
pourrons,1
établir,51
migraines,3
fismes,1
nerveux,219
céphalalgies,3
unes,81
piquées,3
matelassées,1
composant,13
appareil,351
mauvais,103
goit,14
favorise,42
merveilleusement,13
malpropreté,8
centre,91
chaleur,269
gendre,9
perpétue,5
vermine,1
destruction,26
nécessite,38
gereux,9
couper,34
vivons,7
croyance,29
éloignée,25
époque,357
justice,31
vieilles,2
coutumes,2
rance,25
grande,743
péce,5
humaine,156
