Mot,Occurences
enfant,266
mere,109
allaitement,77
femme,76
enfants,69
lait,60
nouveau,55
nourrice,52
apres,48
temps,47
sein,46
femmes,46
homme,42
hygiene,42
fort,40
soins,38
assez,37
point,37
meres,35
premiere,34
jours,34
monde,34
maternel,33
tete,33
rien,31
grande,30
habitude,29
donner,29
corps,29
premiers,28
prolegomenes,27
sante,27
jour,27
epoque,27
mois,27
mieux,26
dentition,25
nourrisson,24
besoin,24
chapitre,24
necessaire,23
regime,23
coeur,23
reste,22
dire,22
jeunes,22
nourriture,21
donne,21
grand,21
aliments,21
sommeil,21
artificiel,20
heure,20
prendre,20
grossesse,20
pratique,19
bonne,19
certaines,19
jusqu,19
morale,19
dents,19
jamais,18
semble,18
quelque,18
naissance,18
alimentation,17
celui,17
facile,17
usage,17
moyen,17
partie,17
seul,17
precautions,17
tard,17
amour,16
existence,16
autant,16
premier,16
cause,16
suffit,16
simple,16
vaccine,16
presque,16
medecine,15
bras,15
habitudes,15
vers,15
raison,15
sevrage,15
accouchee,14
egard,14
puis,14
petits,14
maniere,14
quant,14
contre,14
habillement,14
toilette,14
liquide,13
doute,13
soin,13
devoir,13
done,13
besoins,13
enfance,13
hommes,13
laisser,13
bouillie,13
vaccin,13
lequel,13
biberon,12
abord,12
vent,12
certains,12
constamment,12
mesure,12
malgre,12
tion,12
quelquefois,12
possible,12
fant,12
forme,12
arrive,12
jeune,12
faiblesse,12
general,12
mode,11
sert,11
mission,11
fievre,11
tenir,11
couche,11
douce,11
sage,11
devient,11
puisse,11
verite,11
farine,11
parents,11
rendre,11
force,11
doux,11
trouve,11
telle,11
entre,11
importe,11
prudent,11
danger,11
important,11
mamelon,11
peine,11
exercice,11
peau,11
conseils,11
medecins,11
personne,11
medecin,10
dieu,10
societe,10
devant,10
lorsque,10
accouchement,10
convient,10
personnes,10
etres,10
vient,10
tient,10
mamelle,10
place,10
devoirs,10
gens,10
plutot,10
ques,10
parties,10
conditions,10
vice,10
chose,10
precaution,10
aliment,10
laquelle,10
bouche,10
indispensable,10
sens,10
sorte,10
influence,10
teter,10
quoi,10
malheureux,10
gallica,10
nuit,10
difficile,9
lieu,9
esprit,9
aucun,9
travail,9
proprete,9
necessite,9
operation,9
temperature,9
facilement,9
auteur,9
mort,9
croit,9
fortune,9
espece,9
laisse,9
nombre,9
petite,9
liquides,9
tement,9
haut,9
intelligence,9
comprend,9
main,9
enfin,9
physique,9
facheuse,9
vallaitement,9
organes,9
doucement,9
utile,9
telles,9
action,9
certain,9
cher,9
exemple,9
contenus,9
abus,9
medicale,9
auquel,9
presente,9
cris,9
moyens,9
eviter,9
legere,8
veau,8
beau,8
seconde,8
yeux,8
genre,8
part,8
moindre,8
porte,8
peuple,8
contraire,8
fine,8
changer,8
mauvaise,8
principe,8
faibles,8
nuisible,8
conduite,8
dangereuse,8
suivant,8
autour,8
coup,8
mari,8
attention,8
estomac,8
nourrices,8
conseille,8
moral,8
combien,8
deviennent,8
longtemps,8
tiede,8
fonction,8
bientot,8
allaite,8
pris,8
belle,8
meilleur,8
produit,8
pense,8
coucher,8
mans,8
prend,8
nourrir,8
droit,8
heures,8
reutilisation,8
repos,8
colere,8
maladies,8
cordon,8
mamelles,8
vais,7
diriger,7
manitre,7
decoction,7
position,7
surveillance,7
plusieurs,7
experience,7
terre,7
propre,7
importance,7
rend,7
digestion,7
accidents,7
venir,7
opinion,7
vigoureux,7
memes,7
nouvelle,7
bandage,7
sais,7
quantite,7
salutaire,7
sains,7
qualites,7
laver,7
sang,7
eponge,7
faite,7
bonheur,7
brusquement,7
premieres,7
affection,7
succion,7
interet,7
science,7
plaisir,7
evolution,7
venfant,7
lorsqu,7
appartient,7
secretion,7
bains,7
mettre,7
servir,7
paris,7
immediatement,7
foetus,7
fille,7
tissu,7
resultats,6
sions,6
habituellement,6
commence,6
preserve,6
completement,6
createur,6
recevoir,6
couvrir,6
dispose,6
pres,6
remplir,6
dernier,6
berceau,6
lallaitement,6
marche,6
agit,6
trouver,6
nour,6
dant,6
change,6
fonctions,6
avance,6
reproduction,6
choses,6
faible,6
prudence,6
soutenir,6
favoriser,6
pratiques,6
saine,6
tisane,6
lhygiene,6
possibles,6
dela,6
abondante,6
opere,6
veut,6
voir,6
ensuite,6
froid,6
longue,6
acte,6
sent,6
faute,6
moment,6
cuapitre,6
vaccination,6
considerations,6
guimauve,6
arreter,6
soumis,6
systeme,6
meil,6
calme,6
plaisirs,6
arriver,6
manger,6
tend,6
crie,6
dentaire,6
imagination,6
resister,6
mouvements,6
laissant,6
vrai,6
fils,6
langes,6
mortalite,5
affections,5
vache,5
contact,5
docteur,5
attache,5
role,5
yous,5
prise,5
naturelles,5
idees,5
absolue,5
toile,5
reclame,5
environ,5
garantir,5
celles,5
maux,5
petit,5
savants,5
causes,5
aide,5
cote,5
permis,5
parler,5
pousse,5
animal,5
froide,5
sucree,5
quitte,5
chercher,5
donnent,5
necessairement,5
immortel,5
transmettre,5
serieux,5
dois,5
reserve,5
liberte,5
traite,5
continuer,5
developpe,5
couches,5
ventre,5
satisfaire,5
chaud,5
generalement,5
forces,5
legers,5
avantage,5
second,5
passe,5
ordinaire,5
boire,5
prevenir,5
consequent,5
effet,5
tres,5
jeter,5
sortir,5
etre,5
emotion,5
seuls,5
importante,5
debarrasser,5
rarement,5
chambre,5
comprendre,5
loin,5
onanisme,5
acquis,5
education,5
mise,5
impres,5
temple,5
gros,5
noble,5
sainte,5
tendre,5
virus,5
pays,5
boissons,5
compte,5
avee,5
ments,5
legerement,5
derniers,5
tort,5
repeter,5
meme,5
attendre,5
mariage,5
grave,5
rare,5
eleve,5
regle,5
pareil,5
filles,5
passions,5
instruments,5
avenir,5
utiles,5
naturelle,5
circonstances,5
guiet,5
objet,5
pareille,5
rassure,5
avoue,5
suite,5
defaut,5
delicate,5
epingle,5
reussit,5
vives,5
histoire,5
mains,5
linge,5
petites,5
seule,5
milieu,5
seche,5
conformation,5
decrire,5
laissent,5
survient,5
jambes,5
nerveuse,5
mauvais,5
manifeste,5
gencives,5
eruption,5
incisives,5
gazelle,5
artificielle,4
voyez,4
convenablement,4
france,4
cent,4
mille,4
annee,4
forte,4
campagne,4
coupe,4
excellent,4
tiers,4
frais,4
jouissances,4
dites,4
constitution,4
precieux,4
pauvre,4
lente,4
lois,4
profondement,4
propres,4
instincts,4
trouvera,4
prejuges,4
empecher,4
tombe,4
exces,4
bonnet,4
couper,4
aucune,4
particuliere,4
serviette,4
nerveux,4
negligence,4
moderee,4
odeur,4
cuisses,4
livre,4
peur,4
evidemment,4
cruelle,4
eclairer,4
legitime,4
chacun,4
pain,4
froment,4
saurait,4
matiere,4
substantielle,4
meilleure,4
suivre,4
idee,4
tance,4
rice,4
activite,4
tation,4
meurt,4
existe,4
cree,4
consequence,4
pretention,4
placer,4
fera,4
expose,4
garnir,4
cafe,4
nourrit,4
absolu,4
donnes,4
graduellement,4
croire,4
gene,4
agir,4
sagesse,4
aisement,4
peines,4
naturels,4
memoire,4
naturel,4
delicats,4
dangereux,4
viennent,4
disposition,4
fants,4
nourri,4
penibles,4
soigneusement,4
interets,4
direction,4
honteux,4
developpement,4
blanc,4
pourra,4
dangers,4
facheux,4
vingt,4
observation,4
facilite,4
bain,4
doigts,4
imiter,4
active,4
allai,4
ecoulement,4
entiere,4
intestinales,4
desenfants,4
physiologique,4
hygieniques,4
condamne,4
souffrance,4
consacre,4
huit,4
lavements,4
sortie,4
accomplit,4
tache,4
routine,4
limites,4
1859,4
circonstance,4
sevrer,4
serieuse,4
trouvent,4
toutefois,4
emporte,4
unique,4
plume,4
cependant,4
protester,4
assurer,4
habituer,4
mettent,4
parfois,4
savent,4
savoir,4
lors,4
membres,4
eleves,4
rapidement,4
maladie,4
public,4
commerciale,4
respect,4
notamment,4
source,4
bibliotheque,4
propriete,4
article,4
document,4
aupres,4
base,4
intellectuelle,4
physiques,4
insupportable,4
dirai,4
mots,4
franchement,4
ordre,4
prouve,4
terme,4
voici,4
epuise,4
chemise,4
pression,4
poitrine,4
ombilical,4
compresse,4
ombilic,4
diarrhee,4
suffire,4
dort,4
fixees,4
voila,4
jette,4
ferme,4
garde,4
laine,4
lenfant,4
tiennent,4
present,4
journee,4
bons,4
flanelle,4
robe,4
lave,4
cuir,4
obstacle,4
repugnance,4
vivre,4
atmosphere,4
verole,4
chargee,4
visage,4
symptomes,4
nant,4
inferieure,4
veux,4
solide,4
impossible,4
motifs,4
heureux,4
sensibilite,4
nouvel,4
heureuse,4
qualite,4
methode,3
remarque,3
augmente,3
soir,3
matin,3
donnees,3
cceur,3
entendu,3
jouer,3
moderne,3
victimes,3
vant,3
douleurs,3
miseres,3
humanite,3
semblent,3
reflechit,3
accuser,3
providence,3
lochies,3
accouchees,3
demande,3
accoucheurs,3
diete,3
flammation,3
remise,3
supporter,3
destine,3
garni,3
transporter,3
prealablement,3
suffisants,3
influences,3
atmospheriques,3
epais,3
provoquent,3
outre,3
prises,3
necessaires,3
imperieux,3
supplice,3
renouveler,3
rideaux,3
fermes,3
levee,3
convulsions,3
croient,3
garder,3
mouvement,3
ture,3
inferieurs,3
cete,3
nest,3
permette,3
remarquable,3
vulgaire,3
fondee,3
purement,3
essayer,3
question,3
touche,3
modernes,3
chevre,3
prefere,3
donnait,3
remplacer,3
preserver,3
offrir,3
leve,3
long,3
sevre,3
presenter,3
remplie,3
imprime,3
favorable,3
entitrement,3
determiner,3
alimen,3
elever,3
accomplie,3
seules,3
esprits,3
demandent,3
pourrait,3
vhomme,3
fond,3
aime,3
habiller,3
prendra,3
marchent,3
chutes,3
accou,3
potages,3
montee,3
fecules,3
viandes,3
ceci,3
blement,3
compose,3
appareil,3
ceil,3
personnelle,3
rentre,3
merveilleux,3
remarquer,3
immense,3
vices,3
supreme,3
portion,3
vitale,3
gardez,3
sentiments,3
deja,3
commencement,3
robustes,3
elevent,3
ciel,3
aveugle,3
calmer,3
effort,3
surcharge,3
cherche,3
signe,3
craignent,3
viens,3
fatiguer,3
repas,3
supprime,3
fortement,3
exercer,3
nobles,3
materiels,3
livrent,3
relatifs,3
pure,3
reux,3
couvert,3
chaise,3
troisieme,3
entendue,3
etude,3
aimable,3
distraction,3
produits,3
etonnant,3
sales,3
traits,3
voulez,3
certaine,3
elements,3
impor,3
marie,3
afin,3
violente,3
serrer,3
bout,3
empeche,3
forcer,3
cautions,3
donnez,3
crainte,3
cours,3
forment,3
lesquelles,3
tomber,3
donnee,3
intelli,3
gence,3
gastro,3
relations,3
exterieur,3
dise,3
cnapitre,3
generales,3
vhygiene,3
linges,3
inevitablement,3
quinze,3
sentiment,3
degager,3
grossitre,3
travers,3
apparition,3
lactee,3
modification,3
exterieurs,3
reagir,3
etablit,3
soumettre,3
saison,3
soleil,3
periode,3
proceder,3
poussent,3
varie,3
desirs,3
prolonge,3
servent,3
voile,3
somme,3
pourvu,3
hereditaire,3
soustraire,3
recouvre,3
ouvrage,3
caractere,3
condamner,3
lais,3
taille,3
venus,3
type,3
beaute,3
avouer,3
jalousie,3
actes,3
penible,3
bonnes,3
trans,3
fruits,3
impressions,3
activement,3
trouveront,3
famille,3
vomissements,3
contredit,3
ceuf,3
soulever,3
imagine,3
lits,3
poids,3
theorie,3
reproductions,3
domaine,3
cadre,3
service,3
utilisateur,3
constitue,3
utilisation,3
haute,3
consequences,3
facheuses,3
morales,3
distrait,3
pouce,3
disparaitre,3
indique,3
solides,3
divers,3
liqueur,3
appropriee,3
sait,3
guerir,3
portent,3
songe,3
bouchut,3
brassiere,3
horribles,3
defauts,3
montrer,3
preference,3
echoue,3
sain,3
douloureuse,3
inoculation,3
chaleur,3
dormir,3
epaisse,3
mediocrement,3
serre,3
sixieme,3
courage,3
humeurs,3
consentir,3
observations,3
emotions,3
tardait,3
canines,3
molaires,3
sueree,3
solliciter,3
porter,3
vive,3
molle,3
laborieuse,3
brutale,3
embonpoint,3
rempli,3
veulent,3
lage,3
maillot,3
grasse,3
olives,3
amandes,3
chevelu,3
nourris,3
aristocratie,3
cation,3
preferables,3
intelligente,3
seringue,3
gomme,3
erreur,3
resulte,3
vertu,3
former,3
vetement,3
cataplasmes,3
jenner,3
combattre,3
genoux,3
efforts,3
jeunesse,3
sitre,3
saisir,3
douces,3
mobilite,3
sente,3
allez,3
offre,3
hesite,3
difficulte,3
eprouve,3
endormir,3
moitie,3
frequents,3
afflux,3
abondant,3
tendance,3
organisme,3
coupable,3
perdre,3
aujourd,3
parle,3
poudre,3
exprime,3
pensent,3
conception,3
conduit,3
eclairee,3
beurre,3
hochets,3
