Word,Count
hygiene,33
miére,3
tribut,3
victimes,2
prélévent,1
année,6
vignorance,2
misére,7
derniéres,2
classes,12
société,9
servateur,1
croit,3
pays,21
civilisé,2
monde,21
étudie,4
moeurs,6
pauvres,2
bretagne,1
vendée,1
poitou,1
nivernais,1
sologne,1
lachampagne,1
vosges,1
intérét,8
done,21
guuvernemens,1
point,101
participer,4
instruction,5
masses,3
populeuses,1
excentriques,2
fuser,1
premiers,2
moyens,1
sortir,1
gangue,1
abrutissement,1
enveloppe,7
siécles,2
gouvernans,2
celui,26
vernés,1
rarement,12
pouvoir,3
pattribuer,1
quelque,16
part,17
révolutions,3
peuple,23
vidée,2
participation,1
publique,6
fera,3
partielle,2
saura,1
quoique,12
disséminée,1
rien,18
empéchera,1
étendre,1
individu,10
temens,1
femmes,44
propres,3
défendre,1
contre,7
sions,1
foule,7
agens,3
nuisibles,1
nicieux,1
impressions,2
pheriques,1
auxquelles,11
cesse,7
exposécs,1
nabitudes,1
parties,2
corps,70
téte,27
besoin,28
tement,1
velure,1
longue,9
mieux,17
fournie,1
hommes,3
semble,8
dire,24
vétement,7
naturel,10
suflisant,1
antiquités,1
greeques,2
romaines,2
représentent,3
couverte,3
nations,3
ciel,6
chaud,9
tempéré,2
frances,1
doute,2
emprunté,1
gaulois,5
portaient,4
coiffure,7
climat,8
habitudes,5
sité,2
moyen,36
usage,23
veétirla,1
tage,1
laisse,6
loisir,1
réflexion,3
montre,1
active,4
tyrannique,1
malheureuses,2
grandes,1
douter,2
tances,2
morales,2
attribuer,2
rences,1
existent,2
santé,31
tuelle,1
conditions,3
ordre,12
politique,4
paysannes,3
peine,4
suffire,1
soins,3
maison,8
obligées,1
acquérir,3
soutenir,3
avortemens,2
maladies,4
naissent,5
cause,33
labeur,2
excessif,1
violences,1
extérieures,2
citadines,1
outre,10
accidens,7
tent,5
actions,1
mécaniques,1
trouvons,9
multitude,6
affections,8
organiques,3
insolites,1
nerveuses,1
dues,2
vations,1
prolongées,3
excés,6
genre,8
cominctions,1
vitables,1
fréquentes,3
grands,1
theatres,1
affliveant,1
philanthrope,1
voir,8
circonstances,1
devraient,3
exempter,1
certaines,3
lions,2
nulle,2
prises,1
ration,2
cependant,23
celles,23
avancées,1
grossesse,6
pouvaient,1
chies,1
porter,10
fardeaux,1
rudes,1
travaux,6
champs,2
gués,1
nombre,24
suit,1
constamment,9
cours,6
saisons,5
exigent,4
yité,1
ignorante,2
pagnes,1
produiraient,1
ques,7
avis,4
sages,2
pourraient,2
donner,13
personnes,7
éclairées,2
profitables,1
petit,10
effet,39
partout,6
priser,1
malheureuse,6
esse,1
fruit,4
travail,14
culera,1
impunément,1
livrer,3
position,4
trouve,19
source,9
existait,1
abandonné,2
tion,28
lorsque,15
modes,1
italie,10
duisirent,1
france,13
conquéte,2
naples,6
tard,5
facheuse,2
intronisation,1
medicis,1
ensuite,11
devinrent,2
chevelure,7
véritables,1
caricatures,2
beaux,4
ornemens,1
aide,3
frisure,3
poudre,5
transformé,2
ridicule,5
faudage,1
néanmoins,9
conserva,2
mode,15
jusqu,31
tourmente,1
tionnaire,1
veulent,5
marquer,1
existence,10
térent,1
tutus,1
prirent,1
mesure,7
propreté,15
police,1
militaire,2
savons,8
souffert,3
sacrifice,1
égard,14
arrive,5
sidérement,1
tondre,1
foreé,1
wadmettre,1
titus,2
lana,1
famille,5
localité,4
contrées,5
malgré,9
obstacles,1
oposeront,1
centralisant,1
institutions,2
réseryant,1
pole,1
enfin,13
pourra,2
empécher,3
membres,2
quer,3
reconnaitre,8
importance,7
individuelle,2
rénovation,1
opérera,1
lentement,1
progrés,3
certains,2
affermis,1
circonstance,12
soumises,2
sujettes,5
sortes,1
ajoutons,2
coiffeur,1
précieux,6
coquetterie,8
dommages,2
dames,6
blanchir,2
tems,20
loin,11
nates,1
jolies,2
choses,1
véritable,6
facheux,3
vrai,11
nattes,1
tirailler,1
cheveux,31
pincer,1
fers,3
brilans,1
suivies,3
sion,7
grand,28
organes,6
changement,9
apprécié,2
imconvéniens,1
presser,2
papillotes,1
répétée,3
jours,7
perdre,7
rell,1
puss,1
peele,1
ovsess,1
vetemens,2
abstiendrons,1
parler,21
changemens,7
yétemens,1
ages,3
variations,3
qwils,2
subissent,6
formes,1
parmi,18
modernes,4
grecque,4
romains,6
république,1
miers,1
rois,3
franes,2
lhabillement,1
simple,13
recouvrait,1
aaah,1
allt,1
cron,1
went,1
aime,8
hehe,1
yahi,1
justs,1
these,1
atthe,1
tenth,1
ogvlqee,1
deeb,1
ghaeens,1
laryst,1
rece,1
vets,1
them,1
exempte,1
sounises,1
repris,1
faveur,3
longs,1
deyenus,1
aujourd,9
peigne,1
michalons,1
normandins,1
plaisirs,1
célébrités,1
cirrigeriennes,1
principaux,8
attributs,3
toilette,7
inconvéniens,10
bituellement,1
coiffées,1
blant,1
liant,2
racine,10
portant,5
sens,39
oppose,2
direction,7
tiraille,1
cessairement,1
traction,3
faible,10
cheyeu,2
somme,1
coiffer,2
dentellement,1
