Word,Count
hygiene,888
miére,56
tribut,24
victimes,3
prélévent,1
année,347
vignorance,13
misére,97
derniéres,2
classes,12
société,328
servateur,1
croit,72
pays,262
civilisé,11
monde,438
étudie,10
moeurs,51
pauvres,2
bretagne,9
vendée,2
poitou,1
nivernais,1
sologne,1
lachampagne,1
vosges,3
intérét,200
done,408
guuvernemens,1
point,1610
participer,16
instruction,139
masses,3
populeuses,6
excentriques,3
fuser,2
premiers,2
moyens,1
sortir,71
gangue,2
abrutissement,1
enveloppe,68
siécles,2
gouvernans,2
celui,705
vernés,1
rarement,144
pouvoir,212
pattribuer,1
quelque,557
part,473
révolutions,3
peuple,219
vidée,13
participation,3
publique,172
fera,180
partielle,33
saura,25
quoique,129
disséminée,2
rien,664
empéchera,11
étendre,31
individu,160
temens,1
femmes,45
propres,3
défendre,47
contre,945
sions,1
foule,172
agens,4
nuisibles,1
nicieux,4
impressions,2
pheriques,2
auxquelles,116
cesse,181
exposécs,1
nabitudes,1
parties,2
corps,120
téte,648
besoin,641
tement,118
velure,11
longue,280
mieux,598
fournie,13
hommes,3
semble,264
dire,656
vétement,291
naturel,195
suflisant,2
antiquités,1
greeques,2
romaines,2
représentent,28
couverte,36
nations,3
ciel,115
chaud,274
tempéré,23
frances,1
doute,277
emprunté,14
gaulois,15
portaient,16
coiffure,52
climat,137
habitudes,5
sité,25
moyen,1125
usage,528
veétirla,1
tage,54
laisse,162
loisir,16
réflexion,49
montre,83
active,129
tyrannique,8
malheureuses,2
grandes,1
douter,31
tances,2
morales,2
attribuer,22
rences,1
existent,38
santé,1039
tuelle,17
conditions,3
ordre,267
politique,46
paysannes,3
peine,338
suffire,34
soins,3
maison,236
obligées,1
acquérir,56
soutenir,87
avortemens,2
maladies,4
naissent,41
cause,1017
labeur,15
excessif,23
violences,1
extérieures,2
citadines,1
outre,211
accidens,33
tent,61
actions,1
mécaniques,1
trouvons,19
multitude,32
affections,8
organiques,3
insolites,5
nerveuses,1
dues,57
vations,1
prolongées,7
excés,144
genre,283
cominctions,1
vitables,2
fréquentes,3
grands,1
theatres,2
affliveant,1
philanthrope,5
voir,458
circonstances,1
devraient,40
exempter,3
certaines,3
lions,2
nulle,35
prises,1
ration,104
cependant,444
celles,551
avancées,1
grossesse,499
pouvaient,28
chies,2
porter,236
fardeaux,12
rudes,1
travaux,189
champs,2
gués,5
nombre,657
suit,88
constamment,109
cours,6
saisons,5
exigent,61
yité,1
ignorante,13
pagnes,1
produiraient,4
ques,192
avis,86
sages,2
pourraient,80
donner,628
personnes,7
éclairées,2
profitables,1
petit,668
effet,1195
partout,138
priser,5
malheureuse,40
esse,9
fruit,167
travail,522
culera,1
impunément,21
livrer,94
position,221
trouve,368
source,249
existait,12
abandonné,32
tion,992
lorsque,505
modes,1
italie,34
duisirent,1
france,260
conquéte,22
naples,9
tard,255
facheuse,74
intronisation,1
medicis,3
ensuite,287
devinrent,13
chevelure,105
véritables,1
caricatures,2
beaux,83
ornemens,1
aide,161
frisure,11
poudre,311
transformé,9
ridicule,69
faudage,3
néanmoins,51
conserva,6
mode,368
jusqu,699
tourmente,12
tionnaire,2
veulent,58
marquer,8
existence,236
térent,1
tutus,1
prirent,6
mesure,309
propreté,188
police,23
militaire,142
savons,8
souffert,16
sacrifice,64
égard,162
arrive,181
sidérement,1
tondre,4
foreé,9
wadmettre,1
titus,7
lana,2
famille,557
localité,24
contrées,5
malgré,130
obstacles,1
oposeront,1
centralisant,1
institutions,15
réseryant,1
pole,12
enfin,671
pourra,163
empécher,108
membres,2
quer,36
reconnaitre,86
importance,197
individuelle,31
rénovation,5
opérera,1
lentement,60
progrés,91
certains,2
affermis,2
circonstance,275
soumises,2
sujettes,5
sortes,1
ajoutons,31
coiffeur,7
précieux,91
coquetterie,50
dommages,3
dames,12
blanchir,8
tems,72
loin,324
nates,1
jolies,2
choses,1
véritable,216
facheux,52
vrai,211
