Mot,Occurences
enfant,268
lait,254
meres,162
famille,152
mere,132
conseils,128
enfants,128
nourrice,116
regime,91
dents,78
mieux,71
jour,62
mois,59
jamais,59
sante,56
cause,50
jeune,49
femme,48
premiere,47
dire,46
bonne,46
vers,45
jeunes,45
moyen,44
alimentation,43
nourrir,43
nourrices,43
jusqu,38
maladies,37
aliments,37
nouveau,36
tion,36
nourriture,35
mets,35
allaitement,35
enfance,34
rien,34
celui,34
femmes,33
point,32
memes,32
done,31
usage,31
assez,30
premier,30
presque,30
animal,30
viande,29
vache,29
education,28
reste,28
maternel,28
nutrition,28
prematuree,27
donne,27
autant,27
sortie,26
erreurs,26
vite,26
bouillie,26
contre,26
sens,26
pres,26
possible,26
force,25
raison,25
dent,25
gencives,24
genre,24
maniere,24
manger,24
amour,23
conditions,23
quantite,23
aliment,23
donner,22
effets,22
panade,22
troubles,22
temps,22
enfin,22
sein,22
dentition,21
vient,21
effet,21
cris,21
fort,21
soin,21
experience,20
partout,20
habitudes,20
intestin,20
grand,20
nour,20
corps,19
heures,19
puis,19
chances,18
fants,18
pourvu,18
forces,18
quoi,18
nombre,18
puisque,18
eleves,18
cesse,18
annee,18
partie,18
riche,18
desordres,17
charges,17
besoin,17
mauvais,17
passe,17
entre,17
table,17
prejuges,17
digestion,17
cependant,17
qualite,17
peine,17
attention,17
lorsqu,16
lois,16
droit,16
coliques,16
longue,16
combien,16
rarement,16
saurait,16
consequences,16
meilleure,16
moyens,16
suite,16
simple,15
elever,15
ensuite,15
devient,15
generale,15
compte,15
periode,15
aucun,15
existence,15
termes,15
parents,15
medecine,15
seul,15
double,15
hygiene,14
place,14
epoque,14
accidents,14
puisse,14
pension,14
soins,14
societe,14
bons,14
crois,14
idees,14
perd,14
parfois,14
loin,14
mortalite,14
avenir,14
voir,14
sevrage,14
longtemps,14
lacte,14
docteur,14
heure,14
derniere,14
venfant,14
chevre,14
fatigues,14
aucune,13
grande,13
douleur,13
nourris,13
meme,13
homme,13
fille,13
mort,13
special,13
voit,13
jeunesse,13
nuit,13
sent,13
organisme,13
mille,13
lorsque,13
deja,13
unique,13
prolonge,13
trouve,13
vices,13
allaiter,13
petits,13
voici,13
huit,13
source,13
meilleur,13
facile,13
animaux,13
faiblesse,12
fils,12
certain,12
danger,12
principes,12
vivre,12
diminuer,12
naturel,12
fonctions,12
oublier,12
base,12
necessite,12
erreur,12
pris,12
obtenir,12
question,12
continue,12
detruire,12
cing,12
second,12
vent,12
yeux,12
tement,12
fant,12
pauvres,11
soumis,11
role,11
action,11
causes,11
maternite,11
miseres,11
dernier,11
monde,11
comprendre,11
ignorance,11
viennent,11
uniquement,11
arrive,11
parmi,11
brochard,11
beaux,11
methode,11
devant,11
savent,11
medecin,11
mesure,11
moment,11
souffrances,11
