Mot,Occurences
enfant,271
mere,103
pauvre,101
nourrice,100
bebe,98
lait,91
petit,85
jour,84
dire,83
yous,72
maman,66
causerie,59
besoin,58
quil,54
facon,50
cependant,48
contre,47
petite,45
medecin,44
puis,44
cher,43
grand,42
moment,41
aucune,41
prendre,41
donner,41
sein,41
done,40
voir,39
rien,39
effet,38
premier,38
jeune,38
quelque,38
enfants,38
assez,38
sante,38
bonne,37
mieux,37
grande,36
donne,36
biberon,36
temps,35
doute,35
madame,34
mignon,34
petits,34
corps,34
femme,34
mois,33
abord,33
question,33
danger,33
repas,33
grave,32
soins,32
veux,32
parents,31
dent,31
chambre,31
aucun,30
suite,29
apres,28
triste,28
dangers,28
point,28
lieu,28
combien,28
demande,28
demander,28
chers,28
quelquefois,27
pourra,27
lorsqu,27
peau,27
utile,26
soin,26
enfin,26
dents,26
accidents,25
lenfant,25
deja,25
bouche,25
reste,25
tete,25
nourriture,25
place,25
variole,24
parler,24
premiere,24
toilette,24
malade,24
rendre,24
arrive,24
tres,24
contraire,24
travail,24
liquide,24
mettre,23
graves,23
amis,23
froid,23
necessaire,23
gorge,22
semble,22
seul,22
jeux,22
nest,22
force,22
sais,22
lorsque,21
peul,21
partie,21
vite,21
cause,21
maladie,20
laisser,20
faudra,20
venfant,20
docteur,20
fille,20
fillette,20
porte,20
tenir,20
pauyre,20
presque,20
vient,20
heure,20
pres,19
fort,19
jours,19
terrible,19
milieu,19
nouveau,18
laquelle,18
douleur,18
table,18
jamais,18
trouve,18
vers,18
chose,18
moyen,18
pauvres,18
avail,18
absolument,18
seule,18
aujourd,18
yeux,18
facile,18
petites,18
chaleur,18
cetle,17
montrer,17
entre,17
simple,17
facilement,17
beau,17
loin,17
genre,17
heures,17
laine,17
puisque,17
usage,17
devra,17
pourrait,16
penible,16
nouvelle,16
crois,16
certains,16
raison,16
mesdames,16
pris,16
helas,16
toto,16
figure,16
suivant,16
agit,16
droit,16
mains,16
bras,15
remplacer,15
nuit,15
meres,15
expose,15
longtemps,15
poitrine,15
seconde,15
medecine,15
homme,15
certain,14
porter,14
autrefois,14
joie,14
mode,14
quwil,14
forme,14
monde,14
gamin,14
main,14
croire,14
autant,14
sevrage,14
terribles,13
veut,13
avee,13
causer,13
fera,13
celui,13
occasion,13
garde,13
toutefois,13
temperature,13
completement,13
peine,13
elre,13
etablir,13
dangereux,13
necessaires,13
voila,13
veille,13
dois,13
sucre,13
etrange,13
elever,13
parle,13
general,13
pouvoir,13
large,13
veiller,13
horrible,12
telle,12
bout,12
redouter,12
certes,12
tendres,12
voudrais,12
choses,12
puisse,12
maniere,12
fievre,12
rhume,12
vent,12
voici,12
conditions,12
tion,12
facheux,12
heureusement,12
sait,12
dessus,12
grands,12
pied,12
entendu,12
pelit,12
volre,12
devant,12
vais,11
ailleurs,11
agir,11
songe,11
bonnet,11
gros,11
venir,11
monsieur,11
tendresse,11
bonnes,11
arrivee,11
long,11
bons,11
rappeler,11
viennent,11
fonctions,11
cherche,11
toul,11
maison,11
voit,11
serieux,11
alimentation,11
heureux,11
aide,11
poudre,11
important,11
bientot,11
gallica,11
lout,11
nourrisson,11
college,11
vaccine,10
venu,10
nourrir,10
cruelle,10
chercher,10
propos,10
maux,10
etes,10
rester,10
mignonne,10
vile,10
surveiller,10
tard,10
garder,10
produire,10
maitre,10
fail,10
vetements,10
mauvaise,10
charmant,10
manger,10
soleil,10
pelils,10
savoir,10
couche,10
donnera,10
causeries,10
nombre,10
raisons,10
fant,10
soil,10
longue,10
laissez,10
sorte,10
corset,10
flanelle,10
ensuite,10
eleve,10
compte,10
famille,10
coucher,10
laisse,9
rougeole,9
passe,9
precieux,9
vigoureux,9
vomissements,9
ques,9
circonstances,9
douce,9
sommeil,9
veritable,9
esprit,9
repos,9
prix,9
devoir,9
rouge,9
charmante,9
pelil,9
jambes,9
pelits,9
veillez,9
permis,9
vingt,9
preserver,9
donnant,9
voulez,9
conseil,9
quils,9
forces,9
couleurs,9
facheuse,9
epoque,9
lair,9
education,9
tendre,9
constater,9
tristes,9
visage,9
saison,9
arriere,9
pieds,9
gentil,9
mots,9
bonheur,9
exposer,9
histoire,9
chere,9
plusieurs,9
bambin,9
soir,9
rapidement,9
influence,9
jouer,9
berceau,9
presente,9
part,9
contact,9
mamans,9
permet,9
dant,9
blanche,9
contenus,9
mauvais,9
comprendre,9
inconvenients,9
offre,8
sevrer,8
prudence,8
malheureusement,8
nour,8
faisant,8
faite,8
fleur,8
tions,8
defendre,8
viendra,8
speciale,8
entoure,8
quant,8
possible,8
frapper,8
ferme,8
vache,8
repousse,8
malheur,8
ventre,8
moral,8
viande,8
belles,8
certaines,8
mouvement,8
dame,8
substances,8
lail,8
consequences,8
ordinairement,8
user,8
second,8
cruellement,8
jolie,8
appeler,8
diverses,8
role,8
cafe,8
prises,8
precautions,8
disposition,8
cache,8
jusqu,8
cerveau,8
heureuse,8
surveillance,8
proteger,8
singuliere,8
exemple,8
voix,8
conseils,8
charme,8
quoi,8
rire,8
entendre,8
premiers,8
lion,8
voyez,8
remplir,8
aspect,8
tour,8
promenade,8
amour,8
etail,8
journee,8
estomac,8
eponge,8
vraiment,8
intelligence,8
reutilisation,8
devient,8
mange,8
voiture,8
supporter,8
elait,8
dentition,8
grace,7
dernier,7
garcon,7
environ,7
crainte,7
personne,7
imposer,7
conseiller,7
marche,7
occuper,7
tele,7
courir,7
combattre,7
recourir,7
connaissance,7
souffrances,7
prise,7
moindre,7
matin,7
doux,7
face,7
adore,7
douleurs,7
longs,7
prete,7
crest,7
esperer,7
commence,7
manque,7
ayait,7
precieuse,7
conduit,7
apparition,7
calmer,7
espere,7
exercice,7
diarrhee,7
malheureux,7
produit,7
composition,7
fatigues,7
grosse,7
asselin,7
superieure,7
vienne,7
insister,7
hiver,7
utiles,7
lutte,7
membres,7
generalement,7
haut,7
contenant,7
simples,7
mignons,7
bains,7
naturelle,7
suivi,7
forte,7
menace,7
serie,7
chagrin,7
pleine,7
substance,7
pere,7
moyens,7
servir,7
froide,7
chaude,7
parties,7
tenant,7
tresor,7
joyeux,7
accident,7
droite,7
camarades,7
rele,7
offrent,7
hate,7
cris,7
restera,7
allaitement,7
existence,7
changement,7
nourrilure,7
passer,7
gracieux,7
troubles,7
gilet,7
prendra,7
regime,7
riche,7
presence,7
pantalon,7
lecon,7
connais,7
entree,7
efforts,7
lheure,7
jeannette,7
mise,7
jambe,7
minutes,7
diner,7
engage,6
rude,6
vilain,6
importe,6
echapper,6
operation,6
craindre,6
maladies,6
liens,6
cing,6
separer,6
souf,6
haute,6
innocents,6
inquiete,6
cesse,6
toule,6
absence,6
programme,6
indication,6
peur,6
cinquieme,6
traitement,6
eruption,6
pouvait,6
atteintes,6
affection,6
libre,6
devait,6
provoquer,6
toux,6
compose,6
rapide,6
puissent,6
avance,6
cuiller,6
ignorance,6
nourri,6
faul,6
saveur,6
aime,6
hygiene,6
impor,6
roses,6
malaise,6
librairie,6
provoque,6
aliments,6
liberte,6
organes,6
inutile,6
parait,6
personnes,6
etranges,6
fixe,6
bord,6
vouloir,6
rose,6
beurre,6
souviens,6
dentiste,6
plantes,6
verre,6
email,6
sement,6
vaut,6
visite,6
donnent,6
suile,6
reels,6
trouver,6
presenter,6
linge,6
vetement,6
declare,6
plutot,6
empoisonnement,6
sourire,6
nent,6
unes,6
ceci,6
serail,6
fants,6
oublier,6
crains,6
outre,6
coup,6
classe,6
priver,6
regles,6
annees,6
couvert,6
pensee,6
aurail,6
plein,6
prepare,6
defendu,6
eviter,6
cruel,6
propriete,6
aupres,6
livre,6
plaisir,6
obeir,6
ecoule,6
intervention,6
confie,6
precaution,6
succion,6
circulation,6
montre,6
accorde,6
causerte,6
jeunes,6
pret,6
changer,6
bain,6
armes,6
premieres,6
pareil,6
determiner,6
convive,6
sortir,6
tissus,6
facheuses,6
cuilleree,6
justement,5
traces,5
vrai,5
deuxieme,5
termine,5
perdu,5
cerles,5
vaccin,5
adresser,5
sortie,5
terme,5
importance,5
matieres,5
menu,5
empoisonne,5
changements,5
gentille,5
instant,5
tristesse,5
impossible,5
repond,5
penchant,5
victimes,5
empecher,5
crier,5
voyant,5
sage,5
proceder,5
resister,5
nuire,5
bient6t,5
legere,5
dela,5
couverte,5
tisane,5
inflammation,5
cdte,5
affections,5
regarde,5
energiquement,5
examen,5
aider,5
lautre,5
coupable,5
memes,5
faiblesse,5
aliment,5
parlons,5
vieux,5
reve,5
ange,5
cete,5
rassurez,5
tance,5
pale,5
paris,5
ulile,5
longues,5
couvent,5
contient,5
venus,5
aller,5
fournir,5
frequentes,5
elant,5
sensible,5
courant,5
mille,5
vive,5
beaux,5
partout,5
tort,5
preserve,5
inconvenient,5
conseille,5
derniere,5
drame,5
faux,5
tableau,5
caseum,5
ecole,5
honneur,5
action,5
dose,5
tenez,5
acci,5
rechercher,5
malgre,5
troubler,5
troisieme,5
etre,5
impression,5
septieme,5
lune,5
siege,5
rouges,5
pardonner,5
vint,5
apprendre,5
ouverte,5
pilules,5
profit,5
particulierement,5
desordres,5
rice,5
reconnaitre,5
joues,5
professeur,5
suffit,5
rement,5
entrer,5
tement,5
offrir,5
sert,5
doil,5
instrument,5
globules,5
vail,5
resultat,5
apparence,5
larrivee,5
source,5
bibliotheque,5
bois,5
fillettes,5
croyez,5
maladroit,5
gardez,5
rarement,5
genoux,5
pense,5
regle,5
etabli,5
diminuer,5
degres,5
prive,5
pays,5
ments,5
vigoureuse,5
epaules,5
larges,5
feliciter,5
ardeur,5
respiration,5
explique,5
service,5
lave,5
corsage,5
innocent,5
sentir,5
respect,5
sens,5
obtenir,5
joyeuses,5
profonde,5
lire,5
perils,5
fusil,5
vigilance,5
doive,5
voulu,5
particuliere,5
condition,5
servi,5
delicate,5
expliquer,5
baiser,5
cruelles,5
epargner,5
quitter,5
defense,5
papier,5
suffisamment,5
demi,5
sion,5
poison,5
obeissance,5
vois,5
saurait,5
chaussure,5
gauche,5
seche,5
toile,5
sollicitude,5
incisives,5
plumes,5
lecons,5
parfois,5
desirs,5
ouvre,5
groupe,5
piece,5
lemps,5
regard,5
propose,5
poids,5
grammes,5
robe,5
maillot,5
