Word,Count
hygiene,338
miére,34
tribut,12
victimes,3
prélévent,1
année,175
vignorance,9
misére,39
derniéres,2
classes,12
société,203
servateur,1
croit,44
pays,124
civilisé,7
monde,167
étudie,7
moeurs,19
pauvres,2
bretagne,6
vendée,2
poitou,1
nivernais,1
sologne,1
lachampagne,1
vosges,3
intérét,135
done,207
guuvernemens,1
point,870
participer,11
instruction,112
masses,3
populeuses,5
excentriques,3
fuser,1
premiers,2
moyens,1
sortir,32
gangue,2
abrutissement,1
enveloppe,38
siécles,2
gouvernans,2
celui,415
vernés,1
rarement,65
pouvoir,98
pattribuer,1
quelque,272
part,288
révolutions,3
peuple,131
vidée,5
participation,1
publique,108
fera,67
partielle,20
saura,15
quoique,66
disséminée,1
rien,320
empéchera,5
étendre,15
individu,75
temens,1
femmes,45
propres,3
défendre,21
contre,399
sions,1
foule,85
agens,4
nuisibles,1
nicieux,1
impressions,2
pheriques,1
auxquelles,85
cesse,75
exposécs,1
nabitudes,1
parties,2
corps,120
téte,307
besoin,320
tement,44
velure,6
longue,155
mieux,320
fournie,9
hommes,3
semble,130
dire,354
vétement,60
naturel,109
suflisant,2
antiquités,1
greeques,2
romaines,2
représentent,11
couverte,13
nations,3
ciel,61
chaud,94
tempéré,7
frances,1
doute,149
emprunté,10
gaulois,12
portaient,7
coiffure,16
climat,45
habitudes,5
sité,16
moyen,534
usage,267
veétirla,1
tage,20
laisse,81
loisir,11
réflexion,27
montre,45
active,59
tyrannique,3
malheureuses,2
grandes,1
douter,16
tances,2
morales,2
attribuer,15
rences,1
existent,21
santé,522
tuelle,11
conditions,3
ordre,188
politique,30
paysannes,3
peine,165
suffire,14
soins,3
maison,89
obligées,1
acquérir,37
soutenir,41
avortemens,2
maladies,4
naissent,24
cause,478
labeur,8
excessif,15
violences,1
extérieures,2
citadines,1
outre,114
accidens,31
tent,24
actions,1
mécaniques,1
trouvons,12
multitude,20
affections,8
organiques,3
insolites,5
nerveuses,1
dues,28
vations,1
prolongées,7
excés,72
genre,157
cominctions,1
vitables,2
fréquentes,3
grands,1
theatres,2
affliveant,1
philanthrope,4
voir,229
circonstances,1
devraient,24
exempter,2
certaines,3
lions,2
nulle,19
prises,1
ration,46
cependant,214
celles,295
avancées,1
grossesse,182
pouvaient,19
chies,2
porter,129
fardeaux,9
rudes,1
travaux,108
champs,2
gués,5
nombre,374
suit,49
constamment,53
cours,6
saisons,5
exigent,37
yité,1
ignorante,7
pagnes,1
produiraient,1
ques,87
avis,39
sages,2
pourraient,34
donner,306
personnes,7
éclairées,2
profitables,1
petit,219
effet,766
partout,79
priser,4
malheureuse,17
esse,2
fruit,73
travail,314
culera,1
impunément,9
livrer,52
position,118
trouve,179
source,129
existait,7
abandonné,18
tion,502
lorsque,166
modes,1
italie,24
duisirent,1
france,158
conquéte,12
naples,6
tard,125
facheuse,25
intronisation,1
medicis,1
ensuite,153
devinrent,4
chevelure,70
véritables,1
caricatures,2
beaux,43
ornemens,1
aide,94
frisure,6
poudre,189
transformé,7
ridicule,25
faudage,1
néanmoins,35
conserva,2
mode,208
jusqu,365
tourmente,6
tionnaire,1
veulent,24
marquer,5
existence,116
térent,1
tutus,1
prirent,2
mesure,179
propreté,71
police,6
militaire,131
savons,8
souffert,9
sacrifice,32
égard,81
arrive,64
sidérement,1
tondre,1
foreé,5
wadmettre,1
titus,5
lana,2
famille,349
localité,15
contrées,5
malgré,49
obstacles,1
oposeront,1
centralisant,1
institutions,15
réseryant,1
pole,1
enfin,311
pourra,80
empécher,37
membres,2
quer,21
reconnaitre,56
importance,117
individuelle,13
rénovation,4
opérera,1
lentement,23
progrés,59
certains,2
affermis,2
circonstance,152
soumises,2
sujettes,5
sortes,1
ajoutons,13
coiffeur,5
précieux,41
coquetterie,27
dommages,3
dames,12
blanchir,4
tems,41
loin,164
nates,1
jolies,2
choses,1
véritable,102
facheux,25
vrai,104
nattes,1
tirailler,2
cheveux,188
pincer,4
fers,7
brilans,1
suivies,3
sion,107
grand,486
organes,6
changement,55
apprécié,7
imconvéniens,1
presser,4
papillotes,3
répétée,20
jours,7
perdre,52
rell,1
puss,1
peele,2
ovsess,1
vetemens,2
abstiendrons,2
parler,148
changemens,9
yétemens,2
ages,31
variations,22
qwils,2
subissent,21
formes,1
parmi,122
modernes,4
grecque,18
romains,26
république,16
miers,1
rois,14
franes,4
lhabillement,1
simple,190
recouvrait,3
aaah,2
allt,2
cron,1
went,2
aime,48
hehe,3
yahi,1
justs,1
these,10
atthe,1
tenth,1
ogvlqee,1
deeb,1
ghaeens,1
laryst,1
rece,1
vets,1
them,1
exempte,13
sounises,1
repris,8
faveur,62
longs,1
deyenus,1
aujourd,93
peigne,16
michalons,1
normandins,1
plaisirs,1
célébrités,1
cirrigeriennes,1
principaux,46
attributs,3
toilette,134
inconvéniens,12
bituellement,2
coiffées,1
blant,2
liant,3
racine,48
portant,53
sens,287
oppose,28
direction,106
tiraille,2
cessairement,3
traction,28
faible,113
cheyeu,2
somme,56
coiffer,3
dentellement,1
plaignent,5
oceasioné,1
tiraillement,9
