Mot,Occurences
lait,368
enfant,324
grossesse,241
nouveau,170
femme,168
accouchement,147
hygiene,125
sein,121
allaitement,111
medecin,110
bebe,81
jour,78
mere,76
parfois,76
entre,71
temps,69
mois,69
assez,67
point,64
part,62
celui,59
dire,58
couches,58
donner,57
contre,56
soins,55
presque,53
uterus,52
nourrice,52
poids,52
premier,51
mieux,51
forme,49
tetee,49
quantite,49
grammes,49
prendre,48
heure,48
puis,46
tion,46
lieu,46
general,45
sang,45
jours,45
jusqu,45
biberon,44
cause,44
suite,44
nombre,43
bonne,42
eviter,41
maladie,41
temperature,41
mamelon,41
travail,40
garde,40
corps,40
alimentaire,40
gros,40
petit,39
grand,39
peau,39
tete,39
quoi,38
effet,38
outre,38
selles,38
grande,37
femmes,37
jeune,36
maternel,36
enfin,36
sucre,36
toilette,35
vers,35
cours,35
plusieurs,35
infection,35
liquide,35
partie,35
heures,35
ceuf,34
bout,34
existe,34
porte,34
ration,33
organes,33
bassin,33
place,33
jamais,33
enceinte,33
aide,32
matieres,32
complications,32
urine,32
possible,31
foetus,31
cordon,31
cependant,31
duree,31
seul,31
vache,30
regles,30
apres,30
celles,30
semaines,30
reste,30
rare,30
premiere,30
sante,30
generale,30
donne,29
regime,29
artificiel,28
long,28
bain,28
permet,28
simple,28
accidents,28
couche,28
suites,28
repas,27
moment,27
deja,27
douleur,27
ailleurs,27
fort,27
berceau,27
sterilise,27
tube,27
premiers,27
prend,27
normal,26
maladies,26
examen,26
quant,26
chambre,26
pratique,25
delivrance,25
leger,25
petite,25
besoin,25
pres,25
question,25
consiste,25
graves,25
dessus,25
lange,25
vulve,24
aliments,24
normale,24
certaines,24
nuit,24
necessaire,24
moyen,24
drap,24
observe,24
contraire,23
expulsion,23
douleurs,23
perte,23
placenta,23
produit,23
paroi,23
naissance,23
succion,23
accoucheur,23
surveillance,23
haut,23
bouche,23
autant,23
abord,23
mixte,22
nourrisson,22
rien,22
passe,22
rapide,22
siege,22
ensemble,22
seule,22
premieres,22
indispensable,22
ceinture,22
dessous,22
periode,22
secretion,21
soin,21
maman,21
mesure,21
contractions,21
notamment,21
aucune,21
agit,21
choix,21
pertes,21
uterine,21
sage,21
dilatation,21
double,21
main,21
bande,21
condense,21
appelle,20
montee,20
seins,20
forte,20
teter,20
moindre,20
done,20
degre,20
abdomen,20
suivant,20
enfants,20
coton,20
centimetres,20
troubles,19
volume,19
estomac,19
moyens,19
faite,19
fievre,19
grave,19
traitement,19
frequente,19
piece,19
coup,19
fond,19
voies,19
rares,19
paris,19
devient,19
tissu,19
operation,19
maison,19
cete,19
cliche,18
accident,18
quelque,18
suffit,18
medicale,18
sauf,18
abces,18
large,18
alimentation,18
vagin,18
usage,18
elements,18
frais,18
craindre,18
constipation,18
injection,18
sesse,18
analyse,18
bouillie,18
preparatifs,18
certains,18
peine,18
moise,18
absolument,18
principe,17
fonction,17
voyage,17
mouvements,17
anglaise,17
considerable,17
vite,17
regle,17
constitue,17
trouve,17
petits,17
pese,17
contact,17
fonctions,17
fera,17
face,17
mari,17
droit,17
tenir,17
varices,17
solution,17
tard,17
taille,17
fagon,17
aucun,17
froid,17
facile,17
ventre,17
laine,17
rend,16
table,16
tetine,16
membranes,16
ecoulement,16
terme,16
mercenaire,16
layette,16
jaune,16
accouchee,16
trouble,16
memes,16
mettre,16
interne,16
premature,16
frequentes,16
exemple,16
toutefois,16
lorsque,16
alcool,16
abdominale,16
bras,16
flanelle,16
preference,16
chapitre,15
injections,15
vomissements,15
nutrition,15
eaux,15
precoce,15
commence,15
vient,15
influence,15
mort,15
dant,15
marche,15
ordinaire,15
derniere,15
ensuite,15
serieux,15
microbes,15
vent,15
inconvenients,15
france,15
digestion,15
tuberculose,15
diagnostic,15
accou,15
rendre,15
precautions,15
fatigue,15
muscles,15
efforts,15
pourra,15
dela,15
modifications,15
rarement,15
telle,15
gauche,15
jeunes,15
sonde,15
intestin,15
base,15
devez,15
quotidienne,14
generalites,14
epoque,14
minutes,14
couleur,14
chaud,14
constate,14
odeur,14
tions,14
malade,14
laisser,14
vaisseaux,14
coupe,14
aspect,14
grace,14
lequel,14
compte,14
grandes,14
vessie,14
aigues,14
rele,14
coeur,14
retention,14
moyenne,14
selle,14
longueur,14
cafe,14
recourir,14
veritable,14
voir,14
glandes,14
passer,14
circulation,14
divers,14
guere,14
composition,14
yous,14
tres,14
urines,14
lactee,13
quil,13
propre,13
laquelle,13
environ,13
faible,13
trompe,13
femelle,13
aller,13
saison,13
eponge,13
frequemment,13
puerperale,13
utile,13
directement,13
pansement,13
pression,13
beurre,13
peul,13
causes,13
vaut,13
sens,13
uterin,13
puisse,13
presente,13
ordre,13
avance,13
raison,13
diverses,13
corset,13
orifice,13
longue,13
acide,13
penser,13
medical,13
rapidement,13
pieds,13
voit,13
combien,13
dernier,13
moitie,13
contenu,13
ques,13
lesion,13
garniture,13
poudre,13
vingt,13
niveau,13
assurer,13
ments,13
certes,13
ligne,13
rein,13
tetees,12
complete,12
proportion,12
appareil,12
genitale,12
caoutchouc,12
danger,12
provoquer,12
deuxieme,12
ovule,12
surface,12
extremement,12
traduit,12
pieces,12
conditions,12
medicaments,12
particulierement,12
vetements,12
matin,12
fesses,12
comporte,12
risques,12
court,12
abondante,12
sorte,12
loin,12
fortement,12
devant,12
position,12
inconvenient,12
presence,12
specialiste,12
gorge,12
conception,12
parfaitement,12
digestif,12
fant,12
petites,12
ture,12
respiration,12
chaude,12
augmente,12
chemise,12
culotte,12
verre,12
cuiller,12
source,12
titre,12
selon,12
tement,11
qualite,11
lair,11
prolonge,11
specialement,11
gene,11
sent,11
rupture,11
surveiller,11
demi,11
difficultes,11
luterus,11
rapports,11
semaine,11
inflammation,11
glande,11
complet,11
pesee,11
troisieme,11
defaut,11
formes,11
heureusement,11
facon,11
nest,11
foie,11
genre,11
origine,11
cuisses,11
besoins,11
necessite,11
absence,11
impossible,11
compose,11
longtemps,11
type,11
albuminurie,11
avortement,11
exactement,11
refroidissement,11
unes,11
litre,11
drapier,11
preferable,11
ville,11
phenomene,11
maximum,11
voiture,11
mode,11
huit,11
seules,11
travers,11
sortie,11
pouls,11
volonte,11
fonctionnement,11
sensation,11
retour,11
legerement,11
partir,11
gaze,11
lorsqu,11
contient,11
gallica,11
accoucheurs,11
pathologique,11
monde,11
technique,10
lallaitement,10
plutet,10
chacun,10
demande,10
particulier,10
morale,10
famille,10
symptemes,10
penetre,10
amniotique,10
calme,10
prevenir,10
laisse,10
legere,10
normalement,10
male,10
telles,10
sevrage,10
procede,10
compression,10
nourrir,10
meme,10
baignoire,10
crevasse,10
verte,10
suffisante,10
certaine,10
promenade,10
parler,10
soigner,10
haute,10
courte,10
grands,10
faul,10
developpe,10
chement,10
dernieres,10
autour,10
incidents,10
differentes,10
direction,10
soutien,10
speciale,10
obstacles,10
precaution,10
contraction,10
cing,10
grosse,10
manifeste,10
manifestations,10
maintenir,10
centimetre,10
impose,10
indique,10
meilleure,10
aisement,10
ombilical,10
rester,10
yeux,10
avantages,10
marque,10
lors,10
droite,10
centre,10
redouter,10
differents,10
pareil,10
accouche,10
minimum,10
maillot,10
indications,10
important,10
coupage,10
mains,10
plie,10
objets,10
ment,10
toile,10
cdte,10
conseils,10
contenus,10
boite,10
augmentation,9
physiologie,9
fecondation,9
developpement,9
cceur,9
effort,9
amene,9
douloureuses,9
melange,9
speciaux,9
facilement,9
caracteres,9
principaux,9
serie,9
meres,9
interet,9
erreur,9
substances,9
deviennent,9
prennent,9
penible,9
pompe,9
soude,9
riche,9
bois,9
avenir,9
exercer,9
blanches,9
manque,9
cavite,9
resulte,9
organe,9
dangers,9
principales,9
succombe,9
inferieure,9
pourrait,9
dents,9
chaleur,9
impropre,9
pure,9
reaction,9
exclusivement,9
certitude,9
sion,9
vetement,9
reins,9
services,9
largement,9
bouchon,9
completement,9
prendra,9
couchee,9
prise,9
meilleur,9
rouge,9
importance,9
difficile,9
elever,9
livre,9
condition,9
soir,9
force,9
reguliere,9
lentement,9
neanmoins,9
bock,9
asphyxie,9
date,9
progressivement,9
lobe,9
habitudes,9
convient,9
sejour,9
domestique,9
chevre,9
habitude,9
ferez,9
extrait,9
caseine,9
conserver,9
maniere,9
aerophagie,9
fille,9
relativement,9
concerne,9
asepsie,9
choisir,9
bouilli,9
orge,9
derniers,9
lion,9
pique,9
huile,9
pouvez,9
prepare,9
tissus,9
albumine,9
nitrate,9
regulierement,8
calcul,8
anatomie,8
nerveux,8
modele,8
suit,8
literie,8
absolue,8
genitales,8
arrive,8
ovaire,8
parle,8
conjugaux,8
proportions,8
menage,8
douloureuse,8
cellule,8
placer,8
pratiquement,8
repos,8
exacte,8
tare,8
peser,8
balance,8
lenfant,8
trace,8
salive,8
teterelle,8
douloureux,8
argent,8
tient,8
ferments,8
pris,8
nour,8
consistance,8
oppose,8
