Word,Count
hygiene,1283
miére,94
tribut,55
victimes,3
prélévent,1
année,575
vignorance,17
misére,150
derniéres,2
classes,12
société,526
servateur,2
croit,148
pays,458
civilisé,21
monde,758
étudie,18
moeurs,82
pauvres,2
bretagne,13
vendée,2
poitou,2
nivernais,1
sologne,2
lachampagne,1
vosges,3
intérét,333
done,696
guuvernemens,1
point,2663
participer,18
instruction,189
masses,3
populeuses,6
excentriques,3
fuser,3
premiers,2
moyens,1
sortir,142
gangue,2
abrutissement,4
enveloppe,115
siécles,2
gouvernans,2
celui,1137
vernés,1
rarement,225
pouvoir,320
pattribuer,1
quelque,948
part,740
révolutions,3
peuple,336
vidée,21
participation,5
publique,293
fera,254
partielle,49
saura,31
quoique,221
disséminée,4
rien,1135
empéchera,19
étendre,47
individu,331
temens,2
femmes,45
propres,3
défendre,75
contre,1814
sions,1
foule,271
agens,4
nuisibles,1
nicieux,4
impressions,2
pheriques,2
auxquelles,116
cesse,302
exposécs,1
nabitudes,1
parties,2
corps,120
téte,944
besoin,1044
tement,184
velure,12
longue,469
mieux,947
fournie,16
hommes,3
semble,430
dire,1148
vétement,377
naturel,301
suflisant,3
antiquités,1
greeques,2
romaines,2
représentent,41
couverte,59
nations,3
ciel,153
chaud,430
tempéré,27
frances,1
doute,500
emprunté,20
gaulois,18
portaient,22
coiffure,64
climat,252
habitudes,5
sité,47
moyen,1773
usage,891
veétirla,1
tage,139
laisse,263
loisir,32
réflexion,83
montre,172
active,248
tyrannique,17
malheureuses,2
grandes,1
douter,52
tances,2
morales,2
attribuer,48
rences,1
existent,72
santé,1953
tuelle,36
conditions,3
ordre,386
politique,74
paysannes,3
peine,559
suffire,53
soins,3
maison,371
obligées,1
acquérir,79
soutenir,121
avortemens,4
maladies,4
naissent,63
cause,1807
labeur,35
excessif,44
violences,1
extérieures,2
citadines,1
outre,305
accidens,74
tent,125
actions,1
mécaniques,1
trouvons,45
multitude,56
affections,8
organiques,3
insolites,5
nerveuses,1
dues,98
vations,1
prolongées,7
excés,265
genre,463
cominctions,1
vitables,3
fréquentes,3
grands,1
theatres,2
affliveant,1
philanthrope,9
voir,824
circonstances,1
devraient,66
exempter,3
certaines,3
lions,2
nulle,79
prises,1
ration,166
cependant,754
celles,881
avancées,1
grossesse,1035
pouvaient,45
chies,2
porter,353
fardeaux,17
rudes,1
travaux,319
champs,2
gués,7
nombre,1076
suit,150
constamment,154
cours,6
saisons,5
exigent,91
yité,1
ignorante,21
pagnes,1
produiraient,6
ques,304
avis,183
sages,2
pourraient,132
donner,1005
personnes,7
éclairées,2
profitables,1
petit,1066
effet,1844
partout,234
priser,15
malheureuse,74
esse,40
fruit,304
travail,921
culera,1
impunément,39
livrer,136
position,348
trouve,630
source,432
existait,24
abandonné,47
tion,1661
lorsque,911
modes,1
italie,49
duisirent,2
france,509
conquéte,37
naples,13
tard,397
facheuse,127
intronisation,1
medicis,3
ensuite,455
devinrent,17
chevelure,179
véritables,1
caricatures,2
beaux,117
ornemens,2
aide,270
frisure,19
poudre,582
transformé,14
ridicule,122
faudage,3
néanmoins,102
conserva,8
mode,535
jusqu,1120
tourmente,21
tionnaire,3
veulent,98
marquer,16
existence,438
térent,1
tutus,1
prirent,11
mesure,490
propreté,270
police,37
militaire,174
savons,8
souffert,28
sacrifice,103
égard,248
arrive,324
sidérement,1
tondre,4
foreé,12
wadmettre,2
titus,7
lana,2
famille,891
localité,38
contrées,5
malgré,261
obstacles,1
oposeront,1
centralisant,1
institutions,15
réseryant,1
pole,30
enfin,1140
pourra,257
empécher,183
membres,2
quer,64
reconnaitre,156
importance,289
individuelle,62
rénovation,12
opérera,3
lentement,104
progrés,176
certains,2
affermis,2
circonstance,459
soumises,2
sujettes,5
sortes,1
ajoutons,46
coiffeur,18
précieux,140
coquetterie,87
dommages,3
dames,12
blanchir,13
tems,86
loin,529
nates,1
jolies,2
choses,1
véritable,362
facheux,79
vrai,396
nattes,1
tirailler,5
cheveux,591
pincer,5
fers,27
brilans,1
suivies,3
sion,330
grand,1850
organes,6
changement,228
apprécié,19
imconvéniens,1
presser,20
papillotes,5
répétée,91
jours,7
perdre,189
rell,3
puss,1
peele,3
ovsess,1
vetemens,2
abstiendrons,3
parler,352
changemens,22
yétemens,4
ages,154
variations,22
qwils,2
subissent,44
formes,1
parmi,420
modernes,4
grecque,43
romains,26
république,34
miers,1
rois,45
franes,4
lhabillement,3
simple,684
recouvrait,5
aaah,22
allt,4
cron,5
went,13
aime,148
hehe,26
yahi,1
justs,1
these,25
atthe,3
tenth,3
ogvlqee,1
deeb,2
ghaeens,1
laryst,1
rece,32
vets,16
them,1
exempte,51
sounises,1
repris,24
faveur,186
longs,1
deyenus,1
aujourd,339
peigne,46
michalons,2
normandins,1
plaisirs,1
célébrités,1
cirrigeriennes,1
principaux,115
attributs,3
toilette,336
inconvéniens,34
bituellement,6
coiffées,1
blant,6
liant,4
racine,178
portant,143
sens,735
oppose,72
direction,226
tiraille,2
cessairement,6
traction,77
faible,513
cheyeu,4
somme,137
coiffer,11
dentellement,2
plaignent,23
oceasioné,1
tiraillement,29
exercé,65
partie,1889
cuir,245
chevelu,199
pourrons,4
établir,101
migraines,3
fismes,1
nerveux,548
céphalalgies,3
unes,138
piquées,3
matelassées,1
composant,20
appareil,502
mauvais,244
goit,21
favorise,87
merveilleusement,21
malpropreté,28
centre,193
chaleur,605
gendre,10
perpétue,10
vermine,3
destruction,55
nécessite,68
gereux,14
couper,71
vivons,13
croyance,42
éloignée,56
époque,789
justice,67
vieilles,2
coutumes,2
rance,46
grande,1587
péce,11
humaine,340
niveau,143
brutes,1
cluons,1
portent,159
tuellement,15
vétemens,20
autant,830
maintenir,139
cheyeux,33
garantir,58
froid,664
cessive,4
névraigies,1
faciales,1
craniennes,2
caries,3
dentaires,3
rares,2
restent,111
chef,102
vert,116
conséquemment,13
réseryée,2
campagne,291
desquelles,80
influence,904
nons,24
yvoulons,1
filage,3
chanvre,31
conceyoir,4
provinees,1
productions,1
suflfisantes,1
consommation,48
nese,33
lent,126
quenouille,3
mouillait,1
tire,61
poupée,27
abréger,12
besogne,12
modité,8
fileuses,1
recours,61
salive,55
salivation,32
naturelle,424
insuflisante,6
quifilent,1
nellement,11
maniére,721
forcées,2
tenir,333
bouche,545
gers,36
exciter,65
glandes,2
buccales,1
afin,409
obtenir,239
quantité,599
nécessaire,669
telles,3
consequences,1
occupation,122
lisme,7
continuel,69
quis,54
livrent,87
habituellemert,1
maigreur,117
effrayante,24
routine,49
yaveuglement,1
sensées,1
apprécieront,1
facilement,295
comparant,7
filent,1
habituellement,179
journaliére,51
maigres,4
séchées,1
tamment,10
portantes,10
combien,384
vicieuses,2
dangereux,244
éternisent,4
vastes,1
foyers,2
tlest,4
remarquer,154
pale,208
offrent,125
gvétres,1
pertrophie,4
thyroide,12
contraire,622
fréquent,230
ploient,4
éloignés,4
croire,187
abondante,213
meilleur,377
ployer,29
prévenir,241
arréter,134
infirmité,86
ysique,3
yent,9
dispenser,21
vétir,21
passent,117
température,430
chaude,411
milieu,435
raison,891
importans,5
lement,168
irritables,1
contenus,19
cavités,1
poitrine,483
abdominale,83
torse,27
soigneusement,62
yétue,2
forme,1243
tissus,2
composent,78
pouvant,100
riques,3
évident,74
douées,5
susceptibilité,71
échapper,86
action,928
diverses,50
ladies,2
reconnaissent,38
rhumes,5
catarrhes,4
pneumonies,1
présentent,138
quemment,37
sexe,1300
féminin,122
deviennent,219
trieux,1
savent,104
approprier,7
convient,335
rapports,1
emportent,10
général,744
bienfaits,8
voulaient,11
venir,194
dangers,4
encourent,1
trissant,1
pain,254
enfournant,1
chauf,1
fant,359
lessives,1
macquant,1
chanyre,2
gravissant,2
arbres,1
chargeantles,1
voitures,1
battant,7
grains,1
lant,67
béche,3
proche,50
derniers,1
avertissaient,1
exposent,53
lavant,9
froide,398
entrant,22
rouissage,1
approche,102
écoulement,197
menstrues,50
commodités,2
suivre,234
ponctuellement,7
faudrait,135
laisser,345
liberté,209
serrant,13
presque,977
incondescens,1
abandonner,61
pernicieux,33
guére,258
jeunes,13
sonnes,11
élevées,1
vivant,137
rester,173
ecouverte,1
laborieuses,1
injures,3
sauraient,83
provinces,3
différente,245
vélir,7
sesurchargent,1
incommode,49
complication,146
amplitude,31
ailleurs,585
mouchoir,16
béguin,5
suflit,13
sannes,2
méridionales,1
blent,18
dessous,33
flexibilité,18
desséchant,2
fortement,150
nuire,66
reproduction,173
régions,2
rale,89
frontale,9
servent,103
sure,74
différentde,1
nuance,90
influent,41
assurément,87
revolutions,2
opérentdans,1
systeéme,13
capillaire,140
provoquent,42
bonne,1028
heure,1341
lopécie,1
totale,44
hatent,6
bicité,2
vétue,16
veux,257
belle,474
conservent,59
rare,594
blancs,1
merveilleuses,2
jeunesencore,1
indices,3
vieillesse,190
prématurée,105
rait,73
facile,544
concilier,30
interéts,1
adopter,39
rapport,742
maux,355
désolent,3
inférieures,1
gouvernement,62
entendu,128
pourrait,342
diminuer,143
sére,10
résulte,178
implacable,10
avare,18
struction,10
favoris,5
fortune,153
taient,15
dominés,2
égoisme,35
refuse,46
tourner,30
profit,109
retireraient,1
nombreuses,2
