Mot,Occurences
fille,246
sante,211
education,209
filles,203
femme,177
enfants,148
enfant,144
mere,123
petite,114
temps,108
beaute,104
jeunes,102
hygiene,96
point,95
meres,94
dire,91
jeune,90
doute,84
jeux,79
physique,79
rien,78
bonne,76
grand,75
taille,75
esprit,74
entre,71
quelque,68
medecin,67
famille,66
sens,64
mieux,62
ailleurs,61
effet,60
poitrine,59
done,59
gymnastique,58
chose,57
premiere,57
muscles,56
maternite,54
sexe,54
celui,53
autant,53
jour,52
sorte,52
exercice,51
homme,50
avee,50
laquelle,49
livre,49
tion,49
attitudes,48
contre,48
maternelle,47
vers,46
corps,46
interet,46
cause,45
petit,45
donne,45
grande,44
bras,44
instruction,44
travail,44
exercices,44
deja,43
conditions,43
soins,43
besoin,42
nombre,42
femmes,41
systeme,41
toilette,40
monde,40
mesure,40
raison,40
dent,40
donner,39
influence,39
direction,39
possible,39
sexes,39
main,39
parler,38
trouve,38
musique,38
maladie,38
lequel,37
utile,37
heure,37
reste,37
facon,36
familles,36
condition,36
petites,36
assez,35
partie,35
sang,35
grace,35
jamais,35
paris,34
tres,34
suite,34
part,34
moyen,34
mois,34
fonction,34
preludes,34
loin,33
puis,33
haut,33
pres,33
jusqu,33
choses,33
soin,33
rapport,32
garcon,32
epoque,32
maison,32
intelligence,32
quelquefois,31
garcons,31
science,31
celles,31
physionomie,31
pratique,31
domestiques,31
nest,30
necessite,30
prendre,30
enfin,30
moyens,30
beau,30
cependant,29
vrai,29
question,29
domestique,29
corset,29
difficile,28
expression,28
lesquels,28
developpement,28
aujourd,28
forme,27
medecine,27
formes,27
certain,27
vicieuses,27
plaisir,27
maladies,27
tard,27
fort,27
aucun,27
place,27
yeux,26
voir,26
fail,26
premier,26
rdle,26
croissance,26
arriere,26
voix,26
mode,26
cheyeux,26
dents,26
qualites,25
role,25
presque,25
poids,25
fonctions,25
lesquelles,25
danger,25
sent,25
sait,25
ayee,25
froid,25
cceur,25
action,24
maternel,24
pratiques,24
prix,24
exemple,24
attitude,24
deviations,24
dela,24
sevices,24
colonne,24
proportions,24
existe,24
maniere,24
usage,24
necessaire,24
agit,23
defaut,23
habitude,23
laisser,23
cdte,23
contraire,23
travaux,23
quil,23
propos,23
passe,23
matiere,23
marche,23
lecture,22
mouvement,22
caractere,22
tache,22
periode,22
guere,22
droit,22
pere,22
difference,22
distractions,22
seul,22
danse,21
porte,21
nerveux,21
entretien,21
physiques,21
suivant,21
table,21
certainement,21
naissance,21
habituellement,21
mains,21
lieu,21
mouvements,21
lait,21
liberte,21
vient,20
inconyenients,20
fatigue,20
laisse,20
attrait,20
nerfs,20
mission,20
tete,20
savoir,20
longtemps,20
moyenne,20
saurait,20
abord,20
reel,20
coup,20
disposition,20
porter,20
promenade,20
joue,20
peau,20
plaisirs,19
jours,19
general,19
gens,19
force,19
venir,19
diriger,19
parfois,19
mettre,19
moment,19
constate,19
meme,19
morale,19
propre,19
certaine,19
double,19
auquel,19
cetle,19
regle,19
office,19
musculaire,19
geste,19
pied,19
milieu,18
purete,18
pourrait,18
tient,18
moindre,18
accuse,18
mceurs,18
degre,18
lair,18
visage,18
puberte,18
tendresse,18
telle,18
choix,18
profit,18
regime,18
equilibre,18
temperament,18
ayec,18
rachitisme,18
habitudes,18
longue,18
pensees,18
carie,18
huit,17
prend,17
ques,17
veut,17
sentiment,17
peine,17
remplir,17
convient,17
bonnes,17
vhygiene,17
yoix,17
puisse,17
memes,17
details,17
cation,17
veux,17
vertebrale,17
idee,17
seule,17
