Mot,Occurences
femme,1529
homme,361
mere,307
histoire,295
amour,281
medicale,267
philosophique,251
point,214
enfant,198
fille,187
temps,181
jeune,164
celui,162
dire,158
sexe,153
jour,145
grand,143
grossesse,138
esprit,135
jamais,132
dieu,131
force,130
monde,130
jusqu,129
epoque,127
donne,127
enfin,125
mois,124
corps,121
entre,121
seul,121
premier,117
mariage,114
vers,114
rien,113
yeux,109
apres,107
bonheur,107
beaute,107
grande,103
belle,100
sentiment,99
quelque,97
partie,94
hommes,92
vertu,90
yous,90
sang,90
grace,89
effet,88
quelquefois,88
enfants,87
coeur,87
plusieurs,83
mari,83
presque,82
semble,81
moment,81
terre,81
lieu,81
cetle,81
organes,80
seule,79
besoin,79
humaine,78
sante,77
mort,77
sein,77
premiere,77
regles,76
famille,76
donner,75
espece,74
physique,74
mieux,74
contre,73
lois,73
existence,73
cceur,73
vient,72
charme,72
assez,71
forme,70
trouve,69
lorsqu,69
nombre,68
plaisir,68
pere,68
epouse,67
voir,67
epoux,67
maniere,67
influence,67
jours,67
madame,66
femmes,66
fils,65
cependant,65
introduction,65
douleur,65
objet,64
ciel,64
gloire,64
milieu,63
cesse,63
tendre,63
charmes,63
matrice,63
cause,62
science,62
passions,61
lorsque,61
propre,61
soins,61
done,61
elre,61
pensee,60
lait,60
genie,60
voit,60
jeunesse,59
autant,58
raison,58
pres,58
caractere,58
plaisirs,58
vhomme,57
sait,57
laquelle,57
aime,57
rendre,57
beau,56
meme,56
deja,56
societe,55
main,55
voix,55
doux,55
pouvoir,54
loin,53
devient,53
ouvrage,53
courage,53
puis,52
douce,52
nouvelle,52
organe,52
passion,51
sens,51
sensibilite,51
nouveau,50
porte,50
source,50
medecin,50
empire,50
parties,49
peine,49
heureux,49
aucun,48
celte,48
aimer,48
tendresse,47
morale,47
moyens,47
premiers,47
moyen,46
saint,46
livre,46
philosophe,46
desir,46
faible,45
moral,45
fail,45
faiblesse,45
eprouve,45
droit,44
sent,44
telle,44
genre,44
idee,44
maternel,44
exemple,44
idees,44
religion,44
sorte,43
maladies,43
vive,43
avail,43
devant,43
voila,42
filles,42
personne,42
lion,42
noble,42
abord,41
douleurs,41
annees,41
puberte,41
maladie,41
traits,41
lous,41
jouissances,41
affections,41
general,41
contraire,41
fonctions,41
signe,41
humain,40
montre,40
longtemps,40
celles,40
travail,40
desirs,40
rend,40
menstruation,40
sentir,40
vertus,40
doute,39
place,39
puissance,39
sensible,39
sentiments,39
sexes,39
image,39
mille,39
signes,39
mouvements,39
secret,39
maux,39
chose,39
arrive,38
lout,38
passe,38
veut,38
combien,38
ailleurs,38
parmi,38
douceur,38
accouchement,38
developpement,37
elait,37
necessaire,37
arts,37
ames,37
reste,37
tour,37
regards,37
pays,37
coup,37
qualites,37
france,37
tete,36
eleve,36
peuple,36
produit,36
ordre,36
prend,36
tres,36
part,36
puisse,35
devoir,35
visage,35
mains,35
etre,35
aucune,35
observe,35
menstruel,35
heureuse,35
eclat,35
interet,34
