Mot,Occurences
enfant,441
nouveau,227
mere,219
lait,204
femme,192
nourrice,161
enfants,87
jamais,84
regime,81
mois,78
donner,76
maternel,75
grand,75
lorsqu,75
jour,71
donne,69
jeune,69
lorsque,66
nombre,65
temps,63
allaitement,59
tete,57
societe,54
nourrissons,50
amour,50
quelquefois,50
meres,49
nourrisson,49
soins,48
hygiene,48
france,47
premier,47
teter,47
sevrage,46
berceau,45
femmes,43
dentition,43
medecin,42
bras,41
prendre,40
nourrices,39
nour,39
jours,38
jeunes,37
tres,37
lieu,37
apres,35
laquelle,35
dents,35
vers,35
presque,34
puis,34
soin,33
premiers,32
fant,32
enceinte,32
cause,32
grande,32
moyen,31
education,31
nourriture,30
dire,30
partie,30
epee,30
elele,30
petit,29
entre,29
sein,29
rien,29
chapitre,29
biberon,28
trouve,28
developpement,28
afin,27
brochard,27
corps,26
famille,26
sortie,26
mettre,26
hele,26
nuit,26
tion,25
vache,25
mercenaire,25
maniere,25
maladie,24
quelque,24
sevrer,24
dent,24
sommeil,24
assez,23
repas,23
mortalite,23
aucune,23
morale,23
certaines,23
exercice,23
habitude,23
besoin,23
grossesse,23
qwil,22
annee,22
mesdames,22
sante,22
campagne,22
moment,22
prend,22
petite,22
couche,22
pres,21
voit,21
manger,21
chose,21
parfaitement,21
premiere,21
nourrir,20
boire,20
pratique,20
paris,20
protectrice,20
mort,20
soir,20
seul,19
jusqu,19
facile,19
cependant,19
diarrhee,19
grandes,19
travail,19
bains,19
seule,19
heure,19
heures,19
sentiment,18
porte,18
elever,18
forme,18
huit,18
dormir,18
bonne,18
langes,18
froid,18
toilette,18
linge,18
marche,18
puisse,17
voir,17
combien,17
enfance,17
contraire,17
jambes,17
devant,17
aucun,17
accidents,17
eles,17
alee,17
sele,17
ventre,17
cordon,17
cing,16
existe,16
effet,16
parents,16
place,16
rice,16
toile,16
suffit,16
petits,16
necessaire,15
simple,15
lors,15
certains,15
dela,15
memes,15
sens,15
nourrit,15
vingt,15
deja,15
mieux,15
attention,15
force,15
existence,15
fera,15
vaccine,15
proprete,15
laisser,15
bout,14
partout,14
changer,14
celui,14
immediatement,14
conditions,14
promenade,14
faute,14
autant,14
accident,14
tard,14
contre,14
faim,14
peau,14
meurent,14
raison,14
bain,14
veut,14
artificiel,13
difficile,13
epoque,13
chambre,13
prix,13
ailleurs,13
guide,13
fortifier,13
fille,13
rend,13
instant,13
monde,13
plusieurs,13
eviter,13
propre,13
maillot,13
usage,13
hehe,13
laine,13
troisieme,13
groupe,13
bouche,13
crotites,13
inconvenient,13
rendre,12
mode,12
medecine,12
suivre,12
alimentation,12
ville,12
service,12
peine,12
ordinairement,12
sevre,12
rare,12
devient,12
pris,12
temperature,12
propres,12
shel,12
lele,12
matin,12
animaux,12
disparaitre,12
suivant,12
estomac,12
utile,11
dessous,11
grave,11
aujourd,11
malade,11
physique,11
yeux,11
veritable,11
auquel,11
fecules,11
crie,11
pain,11
mesure,11
auxquelles,11
contrees,11
cent,11
vent,11
nourrissant,11
vetements,11
ehele,11
shee,11
facilement,11
pieds,11
compresse,11
sortir,11
telle,11
soumis,11
voiture,11
outre,10
douce,10
point,10
conseils,10
attendant,10
egard,10
eleve,10
developpe,10
mouvement,10
coup,10
victimes,10
regles,10
lequel,10
importance,10
suite,10
longtemps,10
general,10
contenus,10
egalement,10
premieres,10
ordinaire,10
sent,10
fine,10
dessus,10
veau,10
croutes,10
affections,10
sang,10
tenir,10
inutile,10
venfant,10
personne,10
fausse,10
important,10
oublier,10
sage,10
etre,10
intellectuel,10
allaiter,9
qualites,9
legere,9
reste,9
croit,9
genoux,9
comprendre,9
classes,9
completement,9
pretexte,9
nent,9
bonnes,9
gras,9
viande,9
trouver,9
sorte,9
comprend,9
saison,9
passer,9
prendra,9
meme,9
travaux,9
edition,9
devra,9
prennent,9
modifier,9
agir,9
terre,9
precautions,9
garder,9
changement,9
lesquelles,9
villes,9
resultat,9
mele,9
sale,9
filles,9
accouchee,9
vient,9
compose,9
longue,9
flanelle,9
couches,9
semaines,9
lesquels,9
epidemie,9
intervalle,9
phenomene,9
action,9
passe,9
cesse,9
vomissements,9
appelle,9
pourra,9
ensuite,9
crasse,9
eponge,9
gallica,9
layette,9
verre,8
saurait,8
vive,8
departements,8
annees,8
livre,8
faveur,8
vice,8
mille,8
population,8
longues,8
maison,8
preface,8
droit,8
industrie,8
maternite,8
servir,8
voici,8
repos,8
long,8
fecule,8
possible,8
choses,8
partir,8
vallaitement,8
savoir,8
mauvaise,8
agissant,8
fants,8
malgre,8
malheureusement,8
avance,8
intelligence,8
vint,8
faits,8
rapport,8
preceptes,8
quils,8
nouvelle,8
ajoute,8
quantite,8
chemise,8
pique,8
chaud,8
alimentaire,8
tions,8
entierement,8
done,8
deuxieme,8
huile,8
vaccin,8
frictions,8
endormir,8
offre,8
quatrieme,8
personnes,8
surveillance,8
cris,8
danger,8
sucree,8
cuir,8
chevelu,8
donnera,8
tient,8
loin,8
peur,8
supplement,8
connaitre,8
reutilisation,8
autour,8
facilite,8
publique,8
petites,8
accouchement,8
succes,7
objet,7
exige,7
parmi,7
question,7
nourris,7
mercenaires,7
cours,7
hommes,7
voila,7
portant,7
milieu,7
respect,7
devoirs,7
veulent,7
triste,7
appele,7
dame,7
frais,7
faisant,7
parait,7
impossible,7
entoure,7
depopulation,7
perdre,7
devoir,7
puissent,7
tour,7
variole,7
dangers,7
viens,7
vieux,7
aliment,7
empeche,7
pale,7
source,7
bele,7
pele,7
nullement,7
causes,7
derriere,7
confies,7
compris,7
coucher,7
quelconque,7
laiteuses,7
double,7
naissance,7
pays,7
doigt,7
constitution,7
pustules,7
habituellement,7
change,7
mauvais,7
lotions,7
rideaux,7
morceau,7
figure,7
mange,7
precedent,7
aliments,7
salutaire,7
crier,7
garde,7
appeler,7
ajouter,7
excellent,7
lyon,7
digne,7
chevre,7
vacciner,7
mariee,7
langage,7
presente,7
ombilical,7
habitudes,7
objets,7
incisives,7
dangereux,6
fatiguer,6
digestion,6
marcher,6
part,6
produit,6
sait,6
augmente,6
ouvrage,6
statistique,6
consulter,6
auteur,6
complete,6
constater,6
ouvrages,6
lettres,6
faisait,6
nourri,6
muguet,6
perdu,6
coupe,6
principes,6
certain,6
suit,6
potages,6
ternel,6
attendre,6
dentaire,6
chaleurs,6
puissant,6
rougie,6
appetit,6
tendre,6
mains,6
quefois,6
deviennent,6
naitre,6
maternelle,6
medaille,6
trouves,6
base,6
belle,6
presence,6
influence,6
regle,6
habituer,6
rissons,6
chairs,6
fallait,6
poitrine,6
mouvements,6
bouillon,6
parties,6
dues,6
maladies,6
demontre,6
tement,6
here,6
lelele,6
spel,6
chercher,6
vetement,6
laisse,6
convenable,6
environ,6
sucre,6
entendu,6
rarement,6
brassiere,6
phenomenes,6
commence,6
fers,6
enveloppe,6
inferieure,6
epingles,6
evite,6
fievre,6
tenu,6
opinion,6
interet,6
physiologique,6
clair,6
poudre,6
chaude,6
sert,6
bruit,6
renferme,6
meilleur,6
fatigue,6
choix,6
abord,6
campagnes,6
convulsions,6
charge,6
malheureux,6
pauvre,6
auxquels,6
provoquer,6
permettent,6
cheveux,6
lenfant,6
main,6
odeur,6
laissent,6
toucher,6
parfois,6
menage,6
parle,6
regularite,6
difficiles,6
motif,6
chaleur,6
cher,6
faite,6
mise,6
sourire,6
porter,6
beau,6
vrai,6
bronchite,6
intestinaux,6
suie,6
preparer,6
apprendre,6
conclusion,6
mourir,6
chemises,6
facultes,6
graves,6
parler,6
portants,5
etude,5
bureaux,5
cite,5
details,5
dant,5
verite,5
suivi,5
presse,5
nourrissent,5
science,5
elements,5
nombreuses,5
public,5
manque,5
frappe,5
consiste,5
trouvent,5
fils,5
mater,5
allaite,5
contribue,5
rapidite,5
heureux,5
savent,5
indispensable,5
disait,5
doute,5
rencontre,5
infinite,5
deperit,5
conserve,5
precaution,5
beurre,5
promptement,5
jardin,5
habite,5
dort,5
telles,5
remplacer,5
apprend,5
complet,5
membre,5
honneur,5
enfin,5
sions,5
suivante,5
bordeaux,5
diriger,5
rices,5
lage,5
douze,5
autrement,5
tort,5
confie,5
ques,5
hesiter,5
portee,5
emploie,5
funeste,5
minutieux,5
suffisent,5
frequentes,5
jouissances,5
pouvait,5
nation,5
rapide,5
entourent,5
gravite,5
slee,5
whee,5
epele,5
vite,5
ehehe,5
elem,5
eleie,5
elelele,5
lela,5
diminuer,5
aiment,5
joie,5
bonheur,5
habi,5
deve,5
exemples,5
enorme,5
tricotee,5
robe,5
septieme,5
arret,5
epaules,5
blanc,5
carriere,5
passent,5
perche,5
administration,5
taire,5
aisselles,5
tisane,5
pagne,5
chacun,5
seize,5
profiter,5
haute,5
excellente,5
permet,5
plein,5
legers,5
sueur,5
couvre,5
crottes,5
eprouve,5
constituent,5
circonstance,5
portent,5
lendemain,5
occuper,5
souffrances,5
deces,5
chaudement,5
journee,5
utiles,5
resister,5
heureuse,5
physiques,5
chaise,5
moindre,5
promener,5
assure,5
sali,5
empecher,5
mettent,5
tenue,5
longueur,5
sixieme,5
atteint,5
recouvre,5
lavement,5
froide,5
bonnet,5
arrive,5
celles,5
serre,5
medicale,5
circonstances,5
recoit,5
chutes,5
observe,5
position,5
quil,5
aussitot,5
propriete,5
donnent,5
sache,5
jules,5
puissante,5
imme,5
tiede,5
pose,5
urine,5
cete,5
procede,5
diminue,5
voulait,5
atmosphere,5
ligature,5
canines,5
berceaux,5
boisson,5
habituee,5
exclusivement,4
connais,4
abondante,4
mangent,4
ceuvres,4
homme,4
sons,4
confier,4
institut,4
1866,4
propos,4
recours,4
differentes,4
suffisante,4
consacre,4
saint,4
indique,4
doux,4
abus,4
digerer,4
conduit,4
quwil,4
plaisir,4
couleurs,4
tableau,4
considerable,4
ecrit,4
code,4
treize,4
rapidement,4
apporter,4
supporter,4
continuer,4
composition,4
remplir,4
conserver,4
bouillir,4
prive,4
cree,4
fete,4
oblige,4
merite,4
viennent,4
fance,4
lallaitement,4
remedier,4
religion,4
vhonneur,4
dieu,4
prouvent,4
semblables,4
ordre,4
grands,4
devenir,4
tique,4
prudent,4
succomber,4
precepte,4
obligee,4
procurer,4
voudra,4
coliques,4
flasques,4
aise,4
semblable,4
modifie,4
serree,4
lois,4
fonctions,4
muscles,4
leger,4
diverses,4
indispositions,4
tition,4
mala,4
ture,4
table,4
tristes,4
departement,4
rotrou,4
grace,4
else,4
lope,4
ehelele,4
elelel,4
lale,4
eels,4
tele,4
efele,4
shelele,4
eile,4
pepe,4
elec,4
hehehe,4
siecle,4
honte,4
serieux,4
mariage,4
membres,4
pourraient,4
savant,4
chiffres,4
nombreux,4
ceuvre,4
ceinte,4
liberte,4
huitieme,4
sevres,4
prematurement,4
lorsquw,4
observation,4
gime,4
seins,4
matieres,4
necessaires,4
affection,4
faculte,4
faudra,4
caractere,4
passions,4
chevaux,4
milliers,4
disons,4
prefet,4
infantile,4
speciale,4
elevee,4
arreter,4
vail,4
travers,4
anglaises,4
ordinaires,4
cordons,4
gros,4
salie,4
evolution,4
vaccination,4
certaine,4
orge,4
tiedes,4
courts,4
employe,4
couvrir,4
epaisse,4
serosite,4
couverte,4
idee,4
rent,4
ments,4
excessivement,4
fort,4
apercevoir,4
respirer,4
formellement,4
pauvres,4
temoin,4
croire,4
sort,4
douleur,4
poids,4
disent,4
lorsqwils,4
revenait,4
expression,4
hiver,4
chauffer,4
mari,4
tombent,4
obeir,4
ennuis,4
traitement,4
imprudences,4
gout,4
libre,4
legumes,4
pouvoir,4
principe,4
vertu,4
corset,4
rester,4
brosse,4
lourd,4
cinquieme,4
lave,4
intestins,4
rouge,4
etend,4
cicatrice,4
laver,4
hoquet,4
bercement,4
differents,4
cere,4
moral,4
grandit,4
intelligente,4
simples,4
vhabitude,4
entendre,4
sortent,4
seconde,4
toux,4
bandage,4
adresse,4
marque,4
jusque,4
forts,4
exposent,4
devraient,4
tend,4
intervalles,4
forte,4
morales,4
vives,4
pourrait,4
tilleul,4
constitue,4
commerciale,4
bibliotheque,4
exception,4
document,4
sirop,4
cuilleree,4
vesicatoire,4
quwils,4
second,4
points,4
mettra,4
prejuges,4
impression,4
surveiller,4
arnould,4
connaissent,4
diatement,4
quinze,4
domicile,4
vhygiene,4
permis,4
humidite,4
onze,4
cerveau,4
ferme,4
faible,4
mousseline,4
compte,4
pure,4
prononce,4
charite,4
brassieres,4
aspect,4
locaux,4
philosophes,4
regardent,4
jalousie,4
nombril,4
marchent,4
molaires,4
remplace,4
osier,4
regarder,4
evitera,4
generaux,4
gencives,4
imitation,4
ents,4
constipation,4
physiologie,4
yenfant,4
egale,4
drap,4
services,3
fortes,3
succion,3
commerce,3
sejourne,3
repeter,3
arrivee,3
voulu,3
choisir,3
plume,3
pensee,3
soulevee,3
titre,3
couronne,3
stant,3
physiologiques,3
donnant,3
casde,3
particulier,3
prepare,3
difficultes,3
recompenses,3
compter,3
lune,3
derniers,3
philosophe,3
reveille,3
signales,3
reprendra,3
autrefois,3
educa,3
insiste,3
allai,3
docteur,3
respecte,3
idees,3
fier,3
nourriciere,3
instinct,3
plutot,3
direction,3
malades,3
reponse,3
separe,3
parfaite,3
donna,3
aqueuse,3
conduite,3
colique,3
maigrit,3
experience,3
reellement,3
selon,3
substitue,3
accompagnent,3
diarrhees,3
sujets,3
automne,3
derniere,3
lair,3
enseigne,3
semble,3
espagne,3
argent,3
publia,3
cholera,3
moyens,3
verrons,3
pere,3
saintes,3
voyez,3
desastres,3
academie,3
encouragement,3
concours,3
mortelle,3
prevenir,3
horrible,3
ignorance,3
faibles,3
alimen,3
tation,3
necessite,3
prit,3
utilite,3
claire,3
reproches,3
prematuree,3
sucer,3
crotite,3
dirige,3
prudence,3
extreme,3
digere,3
erreur,3
habiller,3
pouvant,3
organes,3
quoique,3
hater,3
commet,3
amene,3
oles,3
successive,3
mier,3
court,3
puisque,3
ecole,3
scientifique,3
ciete,3
memoire,3
creuse,3
inconnue,3
nogent,3
vaises,3
excessive,3
shale,3
sole,3
elepe,3
behe,3
wlohe,3
eleje,3
chee,3
hale,3
elel,3
elehe,3
ghee,3
livres,3
paroles,3
genre,3
sila,3
ration,3
etudier,3
mceurs,3
teurs,3
jean,3
pareil,3
consequence,3
legeres,3
habille,3
triangle,3
importants,3
meil,3
agit,3
prouve,3
obtenir,3
absolument,3
satisfaisant,3
continuel,3
incon,3
pieces,3
ouvertes,3
lange,3
coton,3
places,3
aimait,3
recu,3
sejour,3
produire,3
organisme,3
fausses,3
intellectuelle,3
developper,3
magnifique,3
beaux,3
ministre,3
rieur,3
accorde,3
ministres,3
etes,3
veiller,3
aime,3
acheve,3
periode,3
lignes,3
pales,3
froides,3
vaccinale,3
lite,3
forment,3
mentaire,3
constitutionnel,3
ordi,3
decoction,3
aromatiques,3
frictionne,3
provoque,3
reparateur,3
epais,3
chauffes,3
teinte,3
tronc,3
dependent,3
commune,3
continue,3
trouble,3
inutilement,3
nees,3
nausees,3
envies,3
vomis,3
sements,3
mucosites,3
absence,3
inexpe,3
heureusement,3
agissent,3
eleves,3
douloureux,3
bruyere,3
vivant,3
jette,3
secours,3
risson,3
savait,3
larmes,3
regrettable,3
economie,3
devait,3
social,3
communes,3
confreres,3
traite,3
sociales,3
disais,3
soumet,3
exceptionnels,3
severement,3
recemment,3
abstenir,3
nuisibles,3
rement,3
quant,3
crois,3
consulte,3
haut,3
confiance,3
presenter,3
nutritifs,3
epuise,3
convient,3
ridicule,3
farine,3
ndre,3
conduire,3
conviennent,3
reconnaitre,3
fetide,3
lestomac,3
pustule,3
administrer,3
aeree,3
sinapismes,3
vents,3
volontairement,3
endort,3
cesser,3
poux,3
feuille,3
bles,3
maigrissent,3
sieurs,3
rapports,3
apparaissent,3
tache,3
enervante,3
frequente,3
larges,3
gener,3
bouts,3
mamelon,3
reglees,3
dirigent,3
creches,3
convaincue,3
