Mot,Occurences
jacques,338
docreur,280
monsieur,233
familiers,157
entretiens,155
hygiene,155
enfant,152
temps,149
point,125
homme,114
petit,114
mere,111
docteur,106
rien,105
grand,97
enfants,94
sang,93
chaleur,92
voila,84
jour,84
bonne,83
dieu,82
terre,77
pays,74
monde,70
femme,69
done,69
maison,67
dire,67
mieux,66
gens,64
jamais,64
claude,63
fort,61
cher,60
grande,59
vient,59
soleil,59
raison,58
corps,58
force,56
vrai,55
rosalie,54
ecole,51
sante,50
animaux,49
heure,49
passe,48
jacoues,48
manger,48
voir,48
betes,48
sait,47
fille,47
peine,45
lait,45
trouve,44
malade,44
plantes,43
famille,43
doute,43
donne,42
quoi,42
bonnes,41
assez,41
chambre,41
abord,41
vent,41
vivre,41
puis,40
enfin,40
chose,40
guerre,40
travail,39
maladie,39
pauvre,38
lair,37
jours,37
maladies,37
beau,37
choses,36
loin,36
reste,36
savoir,36
claupe,35
porte,35
voyez,35
marie,34
entre,34
sais,34
celui,34
petits,34
nuit,33
aliments,33
hommes,33
veut,32
puisque,32
prendre,31
cependant,31
science,31
chacun,31
place,31
charbon,31
savez,31
nourriture,31
petite,30
partout,30
village,30
hiver,29
paris,29
boire,29
histoire,29
amis,29
etes,29
idee,28
seul,28
chaud,28
belle,28
bois,28
coeur,28
vois,28
mettre,28
sert,27
maitre,27
mort,27
aime,26
ville,26
dites,26
jusqu,26
tete,26
oiseaux,26
compte,26
grands,26
yous,26
pres,26
chapitre,25
veux,25
premier,25
contre,25
france,25
lieu,25
celles,25
affaire,24
cause,24
sieur,24
comprendre,24
coup,24
rendre,24
militaire,24
vite,24
selon,24
napoleon,24
combien,23
chere,23
utile,23
suite,23
interet,23
classe,23
contraire,23
dormir,23
maux,23
quelque,23
telle,23
champs,23
besoin,23
campagne,23
effet,23
esprit,23
part,22
pere,22
fenetre,22
donner,22
mourir,22
plaisir,22
nombre,22
kiem,22
crois,22
mois,22
aller,22
docrrur,22
cceur,22
pain,22
connaitre,22
faim,22
garcon,22
table,22
richard,22
soupe,22
lois,22
livre,22
vegetaux,22
sage,21
jeune,21
vingt,21
propre,21
pense,21
docreun,21
fils,21
toinon,21
matin,21
garde,21
mange,21
nourrir,21
pris,21
deja,21
general,21
rosatie,20
tard,20
metres,20
tour,20
especes,20
present,20
personne,20
laisse,20
allons,20
partie,20
mesure,20
jambe,20
ciel,20
etonne,20
mille,20
eaux,19
proprete,19
bibliotheque,19
allez,19
fond,19
moyen,19
peste,19
villes,19
produit,19
croyez,19
autant,19
service,19
vers,19
longtemps,19
mauvais,19
devient,19
vache,19
ailleurs,19
eleve,19
annee,19
voulez,19
exemple,19
main,19
vaccine,19
demande,18
dessus,18
maman,18
premiere,18
epidemie,18
brave,18
malheureux,18
cesse,18
poumon,18
devoir,18
vieux,18
poison,18
yeux,18
nomme,18
pluie,18
maniere,18
catherine,18
froid,17
voit,17
saine,17
marche,17
passer,17
cent,17
croire,17
rend,17
semble,17
chaude,17
frederic,17
respirer,17
pauvres,17
manque,17
souper,17
tranquille,17
aliment,17
bete,16
usage,16
vaches,16
puisqu,16
aujourd,16
ciaupe,16
bout,16
nouveau,16
soins,16
avis,16
grandes,16
difference,16
simple,16
haut,16
forces,16
quelquefois,16
arrive,16
peur,16
fera,16
fumier,15
espere,15
jeunes,15
tient,15
tion,15
heures,15
jardin,15
riviere,15
habitants,15
conditions,15
medecin,15
femmes,15
organes,15
page,15
soin,15
dame,15
lors,15
soir,15
madame,15
venir,15
apprendre,15
trouver,15
outre,15
forme,15
quantite,15
charge,15
fais,15
voudrais,15
moment,15
memes,15
peau,15
progres,15
machine,15
presque,15
porter,15
quinze,14
rosatiz,14
klein,14
jacgues,14
cing,14
etre,14
arbres,14
quant,14
helas,14
contient,14
milieu,14
rose,14
respire,14
fatigue,14
baigner,14
parait,14
gros,14
tirer,14
plante,14
seule,14
fievre,14
avance,14
regime,14
heureux,14
tenir,14
brile,14
necessite,14
estomac,14
prix,14
noir,14
rousset,14
cesar,14
perdu,13
salle,13
aise,13
nuisible,13
devant,13
laissez,13
appelle,13
