Mot,Occurences
enfant,861
lait,277
mere,241
livre,195
jour,165
jeunes,164
petit,137
femme,135
sein,130
meres,128
mois,117
donner,117
temps,103
allaitement,102
maladie,100
nourrice,96
puis,91
fant,88
moment,82
nourrisson,81
medecin,79
nouveau,74
heures,74
couche,72
tete,71
peau,71
assez,69
dire,69
cause,69
prendre,68
jeune,68
soins,67
grande,67
mettre,66
mieux,64
maladies,63
quelquefois,63
premier,63
bonne,62
corps,62
sante,59
petite,59
naissance,59
tetee,58
pourra,58
donne,57
jours,57
jamais,57
fievre,56
bouche,56
bout,56
eviter,55
besoin,54
venfant,54
suite,53
necessaire,53
premiere,53
biberon,53
ensuite,52
grossesse,52
petits,52
parfois,51
heure,51
bain,50
grammes,50
entre,49
berceau,49
lieu,47
malade,47
fera,47
toile,47
vite,47
accouchement,47
laisser,47
soin,46
linge,45
bras,45
abord,45
moyen,44
fort,44
enfants,44
froid,43
facilement,43
vers,43
layette,43
done,43
sang,42
faudra,42
seul,41
premiers,41
coton,41
devra,40
pourrait,40
partie,40
presque,40
quantite,40
place,39
respiration,38
contre,38
possible,38
croup,38
reste,37
jusqu,37
environ,37
petites,37
propre,37
main,37
qwil,36
mouvements,36
grand,36
facon,36
poids,36
repas,36
longtemps,35
trouve,35
personne,35
alimentation,35
afin,35
forme,35
grave,35
matin,35
dessus,35
prend,35
apres,35
ordinairement,34
tard,34
suivant,34
robe,34
laine,34
cris,33
devient,33
simple,33
organes,33
tion,33
quelque,33
general,33
maniere,33
ventre,33
vingt,33
sage,32
semaine,31
dentition,31
autant,31
tenir,31
facile,31
lange,31
membres,31
lorsque,31
face,30
acces,30
bouillie,30
convulsions,30
durant,30
tres,30
femmes,30
campagne,30
nombre,30
soir,30
placer,30
duree,30
sorte,30
nuit,30
brassiere,30
vient,29
yeux,29
bebe,29
arrive,29
chaleur,29
pres,29
cordon,29
teter,29
accouchee,29
celles,29
liquide,28
premieres,28
voir,28
rien,28
famille,28
hygiene,28
pieds,28
developpement,28
cependant,28
voit,28
bande,28
parents,28
celui,28
peine,28
force,27
plusieurs,27
toux,27
inflammation,27
maman,27
lenfant,26
laquelle,26
point,26
semaines,26
aliments,26
loin,26
chapitre,26
nourriture,26
seule,26
flanelle,26
contraire,26
dent,26
chambre,26
commence,25
lequel,25
legere,25
taille,25
utile,25
difficile,25
attention,25
artificiel,25
vache,25
cete,25
douleur,25
temperature,24
mains,24
chaude,24
repos,24
pris,24
habitude,24
meme,24
cing,24
enfin,24
chose,24
minutes,24
presente,23
usage,23
cesse,23
passer,23
pean,23
gorge,23
maternel,23
personnes,23
changer,23
deja,22
conditions,22
coup,22
dents,22
rougeole,22
annee,22
couches,22
atteint,22
eruption,22
accidents,22
mamelon,22
diarrhee,22
parties,22
lorsqu,22
tiede,22
ailleurs,22
rendre,22
estomac,22
huit,22
traitement,21
precautions,21
nour,21
sevrage,21
aucun,21
long,21
exemple,21
objets,21
travail,21
jambes,21
dela,21
generale,21
dessous,21
simplement,21
part,21
garde,21
boire,21
aliment,21
sortie,21
donnera,21
soigner,20
education,20
devant,20
sent,20
laisse,20
appetit,20
rouge,20
blanc,20
deviennent,20
conseils,20
produit,20
necessaires,20
raison,20
penfant,20
importance,20
intestin,20
condition,20
tetine,20
marcher,20
proprete,19
douleurs,19
mettra,19
puisse,19
observe,19
gravite,19
surface,19
etat,19
fatigue,19
employer,19
avee,19
leger,19
chemise,19
terme,19
rare,18
froide,18
bains,18
siege,18
tetees,18
cdte,18
sommeil,18
secours,18
vent,18
connaitre,18
mesure,18
longue,18
pent,18
rester,18
taches,18
indispensable,18
sortir,18
pointe,18
digestion,18
sucre,18
