Word,Count
douze,69
premiers,3
mois,566
bebe,74
fermez,3
rideaux,43
ouvrez,2
fenétre,40
permettrez,2
déyelopper,2
mons,6
petit,603
vers,278
lequel,119
tendront,1
désormais,15
efforts,3
espérances,3
joies,1
telle,232
installation,16
cité,37
nursery,4
élégante,13
ployant,2
nouveau,53
style,7
gracieux,5
approprié,32
coin,19
home,6
question,255
gout,30
sonnel,8
dépend,53
lemplacement,1
dispose,12
importe,53
retenir,17
local,35
salubre,16
propre,197
vhygiéne,23
facteur,10
important,78
santé,366
physique,160
enfant,2215
mode,122
partir,78
deuxiéme,38
corps,382
aucun,163
soutien,8
exposer,32
mille,70
inconvénients,1
graves,4
laisser,157
liberté,46
absolue,63
mouvement,187
tard,155
bébé,283
essaiera,3
marcher,52
faudra,68
modifier,24
toilette,154
raccourcir,2
robe,124
jupon,26
remplacer,63
chaussons,2
souliers,2
cuir,29
souple,28
lieu,278
lange,189
porter,94
pantalons,2
toile,143
fine,58
tenu,45
grand,457
propreté,133
rester,59
longtemps,155
mouillé,36
done,234
nécessaire,407
couches,1
assez,331
nombre,313
douzaines,1
chambre,154
maintenue,13
pérature,5
réguliére,35
pourra,149
temps,89
jour,887
libre,126
suffisamment,41
couvert,30
prévenir,36
contre,457
froid,175
belle,87
saison,40
besoin,287
téte,203
couverte,11
cuance,1
part,280
fant,151
changé,20
disait,28
professeur,100
bouchut,17
normal,76
foule,18
arriver,75
etre,12
fréle,13
défense,35
nait,14
tance,39
suffisante,61
impressions,1
premiére,297
année,275
dure,64
passer,98
statistiques,3
néfastes,2
indiquent,13
hélas,15
combien,99
succombent,13
lutter,51
danger,219
prémunir,4
influences,1
morbides,1
préoccupation,15
maman,73
attente,5
préparer,59
apportera,4
soins,1
minutieux,7
assidus,2
tendres,1
layette,59
heures,3
utile,154
changer,62
ensuite,153
aussitét,19
éveillé,12
nourrisson,222
effet,217
salit,5
fréquemment,61
souillé,19
déterminerait,2
ulcérations,3
peau,241
soin,479
éviter,215
environ,98
tétée,194
repas,198
dance,6
endormir,8
empécher,77
moyenne,76
huit,68
neuf,64
abstenir,19
nuit,175
toutefois,61
exige,49
croyez,4
mesdames,13
difficile,202
rendre,139
detrés,1
bonne,372
heure,587
habitue,9
sitot,5
plusieurs,186
journée,75
coucher,86
tient,97
quelque,215
vase,33
jusqu,290
quil,142
soulagé,2
méthode,97
précieuse,14
points,1
lement,77
dormant,5
trouve,247
habitude,156
puisqu,44
contact,75
évite,13
salir,7
grande,459
quantité,193
linge,190
démailloté,3
lavé,33
froide,85
tiéde,56
hiver,59
atta,2
rind,1
lereke,1
vient,128
naitre,31
déposé,29
chaud,114
pansements,2
usage,298
terminés,1
donne,189
premier,451
bain,262
barn,1
enduire,1
légérement,52
vaseline,25
essuyer,5
soigneusement,33
plonger,11
faute,62
thermométre,15
évaluer,2
température,139
plongeant,10
coude,9
impression,33
ressentie,3
agréable,46
maintenu,14
moyen,362
doigts,3
main,257
gauche,34
placés,1
fourche,1
derriére,45
boule,15
ouate,59
hydrophile,23
formant,17
éponge,23
frictionnera,1
droite,34
durée,77
varie,45
cing,97
minutes,1
garder,54
possible,313
assis,16
bras,146
position,74
assise,6
colonne,35
vertébrale,28
incurve,1
presque,279
femme,1795
entoure,24
jambes,2
haut,101
tronec,1
principes,2
mére,688
facilement,142
observe,44
agit,76
malheureusement,58
suivis,1
lorsqu,184
étrangére,36
promenades,2
mieux,373
vaut,68
petite,366
voiture,32
sant,32
coussins,2
poussée,16
derricre,1
maniére,194
promener,12
mauvaise,124
oubliez,5
dangereux,77
mettre,233
portée,48
chose,274
pourrait,128
peinte,1
couleurs,1
base,83
plomb,12
porte,139
emparer,2
saurait,75
surveiller,59
veillez,1
laine,115
décide,7
frangaise,29
opére,18
facon,212
suivante,81
commence,80
entrer,60
mise,75
brassiére,79
puis,299
procédé,67
commode,31
consiste,58
introduire,13
manche,44
sortir,68
nure,3
saisissant,1
tire,17
passée,23
retourne,10
fagon,91
descende,3
aine,9
place,169
couche,183
triangulaire,5
laquelle,171
enveloppe,38
contenter,17
longue,147
large,107
long,117
enroule,3
jambe,103
chacun,97
cotés,1
replie,7
arriére,50
mité,10
utilisée,9
remonter,10
aisselles,19
roule,5
autour,84
laissant,31
