Mot,Occurences
bain,206
femme,160
voir,91
corps,79
traitement,75
partie,75
bains,70
homme,69
malade,68
personnes,67
cause,65
maladie,64
sang,64
eviter,62
chaud,60
afin,56
grand,56
peau,56
sexuelle,56
grande,55
puis,54
femmes,53
medecin,52
temps,50
chaleur,49
arrive,49
contre,49
pieds,49
enfants,48
point,48
prendre,45
moment,45
tete,44
jusqu,44
vapeur,43
tres,42
regime,42
produit,41
suite,41
jeune,40
effet,40
froide,40
maladies,39
organes,39
lorsque,39
affection,39
temperature,39
jamais,38
celui,38
moyen,38
cure,37
siege,37
compresses,37
enfant,36
parfois,36
action,35
chaude,35
lorsqu,35
lait,35
general,34
regles,34
sante,34
dire,34
bras,33
trouve,33
bonne,32
massage,32
forme,32
aucune,32
personne,32
donne,32
froides,31
nerveux,31
douleur,31
emploie,31
lieu,30
rien,30
agit,29
epoque,29
quantite,29
mort,29
matrice,28
possible,28
moyens,28
estomac,28
alimentation,27
demi,27
contraire,27
sexuel,27
facilement,27
mariage,27
jeunes,27
conditions,27
coit,27
faiblesse,27
acide,27
jour,26
troubles,26
egalement,26
aucun,26
longtemps,26
fievre,26
emploi,26
liquide,26
intestin,25
besoin,25
menstruation,25
provoque,25
exemple,25
inflammation,25
petit,24
donner,24
resultat,24
deja,24
usage,24
existe,24
autant,24
organisme,24
menage,24
planche,24
heures,24
fille,24
graves,23
entre,23
facon,23
devient,23
epoux,23
alcool,23
quelque,23
force,23
chauds,23
certaines,23
duree,23
affusion,23
assez,22
nerveuses,22
ventre,22
consiste,22
part,22
fort,22
soins,22
fruits,22
prend,22
nuit,21
mere,21
celles,21
sexe,21
froid,21
procede,21
saurait,21
certaine,21
malades,21
mieux,21
douleurs,21
soleil,21
position,21
muqueuse,21
soin,20
sperme,20
nerveuse,20
vagin,20
rapports,20
place,20
repos,20
abces,20
catarrhe,20
jambes,19
manque,19
mois,19
forte,19
voit,19
cceur,19
main,19
generale,19
gens,19
provoquer,19
jours,19
done,19
ensuite,19
suivant,19
garde,18
compresse,18
chapitre,18
deviennent,18
parties,18
rendre,18
fagon,18
grace,18
foie,18
vers,18
guerison,18
certain,17
nombre,17
obtenir,17
presente,17
fatigue,17
genre,17
phenomenes,17
bonheur,17
viande,17
chose,17
conserver,17
pouvoir,17
pris,17
complete,17
mauvaise,17
travail,17
monde,17
suivre,17
petite,17
cafe,17
coeur,16
frais,16
gene,16
activite,16
annees,16
preservatif,16
filles,16
necessaire,16
danger,16
simple,16
tiede,16
mari,16
reste,16
application,16
guere,16
employer,16
cependant,16
affections,16
constipation,16
sentiment,16
perte,16
cancer,16
maillots,16
bouillottes,15
membres,15
systeme,15
generalement,15
volonte,15
abord,15
gymnastique,15
conception,15
survient,15
sorte,15
influence,15
grossesse,15
laisser,15
consequences,15
quant,15
completement,15
sert,15
malgre,15
mesure,15
mettre,15
veut,15
bande,15
petits,15
foyer,15
sait,15
glandes,15
considerer,15
anemie,15
contact,15
pessaire,15
pratique,15
ordonne,15
appareil,15
petites,14
lavements,14
bouche,14
periode,14
indique,14
chaudes,14
compte,14
methode,14
abstinence,14
question,14
enfin,14
seul,14
linge,14
applique,14
plutot,14
froids,14
vessie,14
sexuels,14
echanges,14
puisse,14
cardiaques,14
minutes,14
fonction,14
tient,14
semaines,13
facile,13
frequent,13
patient,13
observe,13
propre,13
produisent,13
constate,13
observer,13
yeux,13
coliques,13
infusion,13
exercice,13
nerfs,13
figure,13
poitrine,12
lair,12
danse,12
exercices,12
hommes,12
vaisseaux,12
boissons,12
excitation,12
pourra,12
garder,12
devoir,12
malheureusement,12
matin,12
raison,12
importe,12
bassin,12
amour,12
rechercher,12
resulte,12
internes,12
laquelle,12
maux,12
physique,12
outre,12
meme,12
empecher,12
operation,12
faisant,12
manger,12
plusieurs,12
porter,12
fortes,12
legumes,12
acces,12
assurer,12
traite,12
difficile,12
haut,12
faibles,12
source,12
vient,11
fera,11
vetements,11
desagreable,11
digestion,11
respiratoire,11
immediatement,11
forces,11
sensation,11
malheureux,11
apres,11
devenir,11
absolument,11
normal,11
tion,11
trouble,11
refroidissement,11
processus,11
rend,11
morale,11
role,11
presence,11
certains,11
heure,11
abdominale,11
crampes,11
quelquefois,11
cholera,11
vomissements,11
larynx,11
chlorose,11
interne,11
existence,11
gros,11
rapport,11
vinaigre,11
ailleurs,11
complet,11
frequemment,11
citron,11
tenir,11
eprouve,11
laisse,11
telle,11
spermatozoides,11
choses,11
aliments,11
meilleur,11
ceinture,11
demangeaison,11
furoncle,11
represente,11
transpiration,10
pression,10
dure,10
empeche,10
premier,10
rouge,10
active,10
examen,10
cours,10
appliquer,10
hemorrhagies,10
nutrition,10
nuisible,10
gorge,10
porte,10
rencontre,10
organiques,10
situation,10
parents,10
famille,10
accouchement,10
divers,10
premiere,10
rarement,10
laine,10
grave,10
annee,10
face,10
legere,10
contiennent,10
substances,10
rester,10
exces,10
resultats,10
uterus,10
energique,10
calme,10
herbes,10
tube,10
provoquent,10
mauvais,10
developpe,10
formation,10
pain,10
rayons,10
uterine,10
produire,10
substance,10
portantes,10
normale,10
contient,10
tissus,10
injection,10
longue,10
long,10
nettoyer,10
combien,10
seche,10
plaie,10
minute,10
boisson,10
donnent,9
mouvements,9
muscles,9
exercer,9
nourriture,9
douce,9
contagion,9
absolue,9
respiration,9
aspect,9
vite,9
symptome,9
flux,9
consulter,9
entend,9
menopause,9
savoir,9
maladive,9
individu,9
rapidement,9
bout,9
applications,9
ablutions,9
enveloppements,9
circulation,9
prescrit,9
gras,9
lesions,9
developpement,9
membrane,9
mouvement,9
aide,9
enveloppe,9
caoutchouc,9
special,9
diminuer,9
raisons,9
livrer,9
fenetres,9
friction,9
change,9
sortes,9
donnera,9
paralysie,9
nutritifs,9
pommes,9
proprete,9
activer,9
atteint,9
fortement,9
joue,9
genesique,9
appetit,9
mains,9
terre,9
cote,9
affusions,9
excite,9
sable,9
poudre,9
bons,9
caractere,9
toux,9
plante,9
frictions,9
chronique,9
poison,9
repas,9
union,9
ordinairement,9
choree,8
perd,8
lotions,8
maillot,8
sein,8
ameliorer,8
crise,8
recommander,8
vigoureux,8
rare,8
suivi,8
securite,8
neanmoins,8
causes,8
simplement,8
acte,8
sensations,8
prevenir,8
procurer,8
phenomene,8
germes,8
bois,8
toilette,8
comprendre,8
devraient,8
quoi,8
extremement,8
sens,8
seule,8
abus,8
sexes,8
passe,8
bouillotte,8
avantage,8
endroit,8
cavite,8
cesse,8
compose,8
attention,8
tampon,8
uterin,8
huile,8
principe,8
revanche,8
arriver,8
beaute,8
desir,8
relations,8
examiner,8
pratiques,8
compression,8
alcools,8
sommeil,8
ablution,8
matieres,8
vive,8
leger,8
douloureux,8
gruau,8
avoine,8
cheveux,8
chacun,8
determine,8
circonstances,8
soupes,8
gauche,8
libre,8
faible,8
lentement,8
parfaitement,8
excellents,8
amaigrissement,8
forment,8
humide,8
important,8
prennent,8
prolonge,8
aussitot,8
blessures,8
vegetarien,8
actuellement,8
coup,8
procure,8
procedes,8
longevite,8
seringue,8
depend,8
effets,8
pansement,8
cholerine,7
donnant,7
bouillie,7
soif,7
sucre,7
pres,7
connaissance,7
fraiche,7
atteints,7
manifeste,7
atteintes,7
vives,7
maladif,7
occasionnent,7
ovaires,7
semaine,7
instrument,7
etranger,7
surface,7
changement,7
serviettes,7
tuberculose,7
admettre,7
durant,7
satisfaction,7
morales,7
dents,7
