Word,Count
douze,51
premiers,3
mois,261
bebe,73
fermez,3
rideaux,35
ouvrez,2
fenétre,9
permettrez,2
déyelopper,2
mons,5
petit,321
vers,130
lequel,40
tendront,1
désormais,8
efforts,3
espérances,3
joies,1
telle,105
installation,3
cité,5
nursery,4
élégante,5
ployant,1
nouveau,29
style,4
gracieux,4
approprié,17
coin,4
home,3
question,67
gout,17
sonnel,1
dépend,25
lemplacement,1
dispose,5
importe,19
retenir,8
local,4
salubre,1
propre,64
vhygiéne,8
facteur,5
important,24
santé,120
physique,71
enfant,1030
mode,44
partir,34
deuxiéme,19
corps,189
aucun,62
soutien,6
exposer,11
mille,31
inconvénients,1
graves,4
laisser,80
liberté,12
absolue,29
mouvement,81
tard,69
bébé,205
essaiera,2
marcher,26
faudra,32
modifier,10
toilette,60
raccourcir,1
robe,87
jupon,21
remplacer,25
chaussons,2
souliers,2
cuir,14
souple,18
lieu,120
lange,175
porter,48
pantalons,2
toile,117
fine,36
tenu,15
grand,149
propreté,43
rester,24
longtemps,53
mouillé,22
done,150
nécessaire,152
couches,1
assez,141
nombre,82
douzaines,1
chambre,61
maintenue,7
pérature,4
réguliére,17
pourra,65
temps,89
jour,402
libre,41
suffisamment,19
couvert,15
prévenir,17
contre,156
froid,108
belle,47
saison,26
besoin,127
téte,107
couverte,8
cuance,1
part,101
fant,73
changé,9
disait,5
professeur,16
bouchut,15
normal,37
foule,6
arriver,34
etre,8
fréle,11
défense,10
nait,7
tance,13
suffisante,28
impressions,1
premiére,108
année,73
dure,28
passer,42
statistiques,3
néfastes,2
indiquent,8
hélas,4
combien,39
succombent,2
lutter,5
danger,84
prémunir,2
influences,1
morbides,1
préoccupation,4
maman,39
attente,1
préparer,23
apportera,2
soins,1
minutieux,3
assidus,1
tendres,1
layette,58
heures,3
utile,45
changer,28
ensuite,62
aussitét,9
éveillé,7
nourrisson,67
effet,79
salit,3
fréquemment,21
souillé,2
déterminerait,1
ulcérations,3
peau,138
soin,193
éviter,91
environ,40
tétée,64
repas,92
dance,1
endormir,3
empécher,40
moyenne,26
huit,31
neuf,25
abstenir,13
nuit,86
toutefois,32
exige,20
croyez,3
mesdames,3
difficile,85
rendre,44
detrés,1
bonne,149
heure,211
habitue,3
sitot,4
plusieurs,63
journée,28
coucher,54
tient,42
quelque,92
vase,13
jusqu,133
quil,92
soulagé,2
méthode,26
précieuse,6
points,1
lement,34
dormant,4
trouve,103
habitude,65
puisqu,21
contact,35
évite,6
salir,4
grande,166
quantité,79
linge,92
démailloté,3
lavé,16
froide,53
tiéde,28
hiver,36
atta,1
rind,1
lereke,1
vient,58
naitre,16
déposé,12
chaud,68
pansements,2
usage,184
terminés,1
donne,94
premier,228
bain,121
barn,1
enduire,1
légérement,20
vaseline,14
essuyer,4
soigneusement,18
plonger,9
faute,21
thermométre,5
évaluer,1
température,71
plongeant,4
coude,5
impression,14
ressentie,2
agréable,23
maintenu,12
moyen,171
doigts,3
main,134
gauche,19
placés,1
fourche,1
derriére,34
boule,8
ouate,26
hydrophile,15
formant,9
éponge,15
frictionnera,1
droite,17
durée,32
varie,19
cing,36
minutes,1
garder,26
possible,171
assis,11
bras,90
position,31
assise,3
colonne,19
vertébrale,17
incurve,1
presque,121
femme,759
entoure,12
jambes,2
haut,42
tronec,1
principes,2
mére,322
facilement,63
observe,22
agit,40
malheureusement,16
suivis,1
lorsqu,86
étrangére,9
promenades,2
mieux,208
vaut,25
petite,188
voiture,15
sant,13
coussins,2
poussée,7
derricre,1
maniére,84
promener,5
mauvaise,56
oubliez,3
dangereux,24
mettre,108
portée,17
chose,130
pourrait,41
peinte,1
couleurs,1
base,33
plomb,7
porte,48
emparer,2
saurait,25
surveiller,25
veillez,1
laine,89
décide,2
frangaise,9
opére,8
facon,128
suivante,24
commence,44
entrer,19
mise,25
brassiére,68
puis,165
procédé,31
commode,18
consiste,22
introduire,4
manche,34
sortir,33
nure,3
saisissant,1
tire,9
passée,16
retourne,5
fagon,33
descende,3
aine,3
place,65
couche,97
triangulaire,1
laquelle,43
enveloppe,19
contenter,9
longue,69
large,39
long,50
enroule,2
jambe,66
chacun,47
cotés,1
replie,7
arriére,19
mité,4
utilisée,1
remonter,5
aisselles,18
roule,3
autour,40
laissant,15
bout,77
fixe,26
épingles,1
nourrice,147
fichu,28
tissu,63
bonnet,52
indispensable,56
dite,33
pléte,4
bese,3
vétu,9
recevyoir,1
baiser,3
berceau,115
laissera,7
dormir,16
couché,14
séché,8
poudré,2
méticuleusement,1
plis,19
forment,12
essuyé,4
oreilles,7
pesé,3
poids,58
noté,1
progression,4
normale,33
établir,8
procéderons,1
nombril,7
lavage,31
bouillie,37
enveloppé,7
bande,64
ceinture,89
flanelle,106
attachée,3
épingle,45
plate,3
troitette,1
éctre,1
dement,8
abaisse,2
vétements,2
secs,9
irriter,2
pouvoir,38
oter,3
suivant,72
choisira,2
vieille,10
caise,1
américaine,7
derniére,44
cieuse,3
demande,35
surveillance,18
mobe,1
selon,59
vetements,73
coton,45
maniere,9
manie,10
jeunes,2
excusable,1
somme,26
couve,1
adore,2
charmant,3
tableau,5
jeune,375
peine,59
remise,7
tions,1
faible,51
puisant,1
amour,9
maternel,33
forces,1
soutenir,21
cieux,3
fardeau,6
laisse,26
dorloter,1
content,1
désire,10
lhabituez,2
cependant,128
monde,48
procéder,6
retourner,3
literie,12
donner,180
importance,41
horizontale,7
élevée,12
étendu,4
incliné,3
coté,33
voudra,5
prendre,128
saisir,10
fesses,4
tenir,64
porté,14
tantot,30
inconvénient,49
permettent,12
agir,19
contenterai,1
poser,15
allaitement,57
supérieur,10
tement,14
sein,115
biberon,76
appartient,17
insister,6
signes,4
guider,5
choix,26
ceci,24
laffaire,1
médecin,203
seul,101
capable,24
noncer,1
cause,303
survyeillée,1
offre,14
mémes,74
