Mot,Occurences
femme,519
grossesse,300
genitale,231
hygiene,204
accouchement,201
traitement,191
cause,178
uterus,172
enfant,163
dire,149
regles,131
maladies,126
operation,113
systeme,109
genital,105
troubles,105
vagin,104
sang,103
sterilite,96
maladie,89
medecin,88
mois,84
couches,76
fecondation,74
genitales,68
ventre,67
moment,66
vulve,66
question,65
organes,64
ecoulement,61
general,61
causes,60
ceinture,60
lieu,58
hemorragie,57
menstruation,55
luterus,55
point,53
mere,53
bassin,53
temps,52
possible,52
corps,52
organe,51
forme,49
pareil,49
effet,48
peul,48
ulerus,48
presentation,48
tumeur,47
normal,47
tantot,47
suites,47
figure,46
tion,45
contraire,45
nerveux,44
tres,44
uterine,44
sorte,43
moyens,42
apres,42
done,42
assez,42
ovule,41
version,41
enfin,41
exemple,41
part,40
savoir,40
amenorree,40
prendre,39
canal,39
difficultes,39
conception,38
celui,38
deviation,38
simple,38
contre,38
ovaire,38
place,38
jours,38
pessaire,38
arrive,37
mieux,37
telle,37
existe,37
malade,36
fibrome,36
parfois,36
entre,36
nevralgie,36
suite,36
douleurs,35
produit,35
facon,35
certains,35
usage,35
prolapsus,35
menopause,35
quant,34
gros,34
plusieurs,34
auvard,34
niveau,34
necessaire,34
placenta,34
puberte,34
cancer,33
delivrance,33
couche,33
ulerine,33
liquide,33
trompe,33
partie,33
difficile,32
mort,32
puis,31
hemorragies,31
volume,31
retour,31
premier,31
deviations,31
matieres,31
fistule,31
inflammation,31
moyen,31
kystes,31
injections,31
conditions,30
cependant,30
ulerin,30
donne,30
epoque,30
tete,29
cetle,29
urine,29
seul,29
devient,28
elre,28
action,28
generale,28
reste,28
egard,28
danger,28
jour,28
main,28
injection,28
dysmenorree,28
douleur,27
expose,27
parler,27
vient,27
vessie,27
trouve,27
certaines,27
examen,27
jusqu,27
eviter,26
nombre,26
fistules,26
resultat,26
cordon,26
rien,26
donner,25
entend,25
maniere,25
celles,25
uterin,25
face,25
gene,25
divers,25
nouveau,25
aucun,25
avee,24
quelque,24
pourra,24
soins,24
role,24
relativement,24
nest,24
conformation,24
sante,24
presente,24
heures,24
toutefois,24
table,24
membranes,24
siege,23
suivant,23
matrice,23
homme,23
degre,23
aucune,23
vaginal,23
metrite,23
position,23
pratique,23
intra,23
vers,23
mouvements,23
seins,23
premiere,23
tumeurs,23
dechirure,23
dechirures,23
applique,23
accidents,23
produire,22
lulerus,22
enceinte,22
influence,22
grande,22
conseille,22
consequence,22
indique,22
lorsque,22
poche,22
sage,22
retention,22
diagnostic,22
quoi,22
simplement,22
facile,22
facilement,22
guerir,22
constitue,22
medicaments,22
sexuels,22
bains,22
lait,22
microbes,22
devenir,21
developpement,21
fausse,21
temperament,21
vaginale,21
parle,21
normale,21
amene,21
diverses,21
frequentes,21
grand,21
autant,21
egalement,21
genitaux,21
rapports,21
perinee,21
foetus,21
antisepsie,21
soil,20
veut,20
cours,20
rare,20
voir,20
produisent,20
presque,20
duree,20
depend,20
spermatozoide,20
agit,19
arriver,19
lenfant,19
enlever,19
arriere,19
maternite,19
fail,19
vaccouchement,19
enfants,19
paroi,19
alphabetique,19
menorragie,19
cesarienne,19
kyste,19
semaine,19
forceps,19
abord,18
ailleurs,18
laisser,18
besoin,18
cing,18
naissance,18
appelle,18
