Mot,Occurences
femme,120
matrice,97
maladie,66
enfant,56
cause,53
sang,51
maladies,47
femmes,47
malades,44
forme,43
corset,42
douleur,41
affection,41
grossesse,40
mere,40
temps,39
cancer,37
pertes,36
partie,35
regles,35
organes,34
tumeur,34
blanches,34
traitement,34
vagin,33
uterus,32
grand,31
parfois,31
dire,31
lorsque,31
corps,30
sein,29
tion,28
developpement,27
liquide,27
ecoulement,27
sante,26
volume,26
organe,26
produit,25
simple,25
peri,24
general,23
celles,23
grande,23
certains,23
dela,23
jusqu,23
inflammation,23
mois,23
usage,22
presque,22
cependant,22
moyen,22
causes,22
douleurs,22
paris,22
accouchement,22
ceinture,22
vaginite,22
mettre,21
accidents,21
celui,21
periode,21
jours,21
polype,21
tissu,20
malade,20
hygiene,19
troubles,19
seul,19
assez,19
plusieurs,19
devient,19
lieu,19
vulve,19
ovaire,19
soins,18
ventre,18
donne,18
rien,17
operation,17
grave,17
deviennent,17
examen,17
nombreuses,17
trouve,17
parties,17
trompes,17
entre,16
puis,16
science,16
arrive,16
deplacement,16
jamais,16
pratique,16
generalement,16
laurenol,16
guerison,16
abces,16
suivant,16
amenorrhee,16
graves,15
meres,15
peau,15
cavite,15
abord,15
homme,15
lorsqu,15
quelquefois,15
vient,15
existe,15
kyste,15
docteur,15
ovule,15
epoque,14
tard,14
generale,14
reste,14
fille,14
chronique,14
cing,14
sorte,14
fibreux,14
point,14
jour,14
suite,14
reins,14
atteintes,14
montre,13
seins,13
nombre,13
personnes,13
moment,13
foetus,13
developpe,13
premiere,13
certain,13
articulation,13
resulte,13
chaleur,13
diverses,13
produire,13
autant,13
vessie,13
quantite,13
uterine,13
vomissements,13
tions,12
tumeurs,12
facile,12
fecondation,12
danger,12
necessite,12
atteint,12
succes,12
effet,12
affections,12
presence,12
divers,12
lait,12
methode,12
trompe,12
constipation,12
contre,12
appareil,12
porte,12
mesdames,11
dames,11
compression,11
loin,11
enfants,11
chirurgie,11
siege,11
auteurs,11
intervention,11
medecin,11
premier,11
quelque,11
raison,11
frequentes,11
rare,11
garde,11
vichy,11
filles,11
jeune,11
goutte,11
locale,11
rhumatisme,11
part,11
difficile,11
resultats,11
tissus,11
aigue,11
necessaire,11
contraire,11
luterus,11
emploi,11
conditions,11
symptomes,11
cete,11
glande,11
combattre,11
gonflement,11
resultat,11
muqueuse,11
gallica,11
salpingite,11
nevralgie,11
polypes,11
chute,11
utile,10
medecins,10
aucune,10
oppose,10
place,10
face,10
systeme,10
ulcerations,10
hernie,10
grandes,10
prendre,10
eviter,10
phenomenes,10
churchill,10
formes,10
mieux,10
naissance,10
possible,10
passe,10
menstruation,10
constate,10
saillie,10
membres,10
matiere,10
bassin,10
fluxion,10
fonctions,10
rougeur,10
nerveux,10
couches,10
hypertrophie,10
perte,10
vers,10
rectum,10
glandes,10
jeunes,10
deplacements,10
indispensable,9
abdomen,9
mouvements,9
permet,9
complete,9
egalement,9
duree,9
produisent,9
rendre,9
bonne,9
consequences,9
grace,9
allaitement,9
influence,9
sirop,9
hypophosphite,9
page,9
seule,9
cheveux,9
taille,9
existence,9
ligaments,9
pression,9
recours,9
moyens,9
deviations,9
ration,9
physiologique,9
normale,9
dernier,9
annees,9
hemorragies,9
apparition,9
atteinte,9
donner,9
pres,9
flueurs,9
premiers,9
susceptible,9
tres,9
leucorrhee,9
ceuf,9
marche,9
expulsion,9
offre,9
arriere,9
ovaires,9
matieres,9
contenus,9
granulation,9
signes,9
pedicule,9
mamelon,9
fort,8
longue,8
unes,8
famille,8
organiques,8
respiration,8
lesquels,8
dessus,8
grands,8
frequemment,8
petits,8
devenir,8
avis,8
gros,8
double,8
mort,8
compte,8
dents,8
voir,8
selon,8
dois,8
absolue,8
semble,8
tenir,8
quarante,8
ouate,8
vingt,8
menopause,8
appelle,8
parler,8
table,8
devant,8
importe,8
petites,8
demangeaisons,8
blanc,8
parois,8
long,8
abondantes,8
rarement,8
longtemps,8
voit,8
forment,8
passage,8
sensation,8
speciale,8
articulaire,8
heures,8
rend,8
levres,8
grammes,8
ecoule,8
symptemes,8
maitres,8
repos,8
variete,8
extreme,8
faiblesse,8
memes,8
chose,8
urine,8
anteversion,8
reutilisation,8
traite,8
reglees,8
petite,8
etat,8
circulation,8
genre,7
laquelle,7
resultent,7
special,7
exerce,7
estomac,7
semblable,7
humeurs,7
variable,7
particulierement,7
lesions,7
notamment,7
lesquelles,7
operations,7
chirurgicale,7
mains,7
malformation,7
arret,7
grossesses,7
exige,7
speciales,7
progres,7
maux,7
dure,7
formation,7
croissance,7
chaux,7
particulier,7
mauvaise,7
preparations,7
conseils,7
fausses,7
connaitre,7
medecine,7
disposition,7
exagere,7
circonstances,7
mesure,7
prennent,7
venus,7
articulations,7
aigu,7
douloureuses,7
gravite,7
accompagne,7
therapeutique,7
enfance,7
maternite,7
chapitre,7
saurait,7
tuberculose,7
bronchite,7
importance,7
maitre,7
chevelure,7
signe,7
aucun,7
rappeler,7
rouge,7
guerir,7
cuisses,7
augmente,7
tement,7
prend,7
directement,7
soin,7
menace,7
constitue,7
congestion,7
engorgement,7
mammaire,7
derniere,7
secretion,7
abondante,7
frequente,7
consequence,7
france,7
important,7
sterilite,7
dysmenorrhee,7
amene,7
fonction,7
genital,7
feconde,7
sanguin,7
rencontre,7
obliteration,7
uterines,7
madame,7
flacon,7
relations,7
phenomene,7
abaissement,7
fissures,7
toilette,6
elements,6
experience,6
objet,6
conclusion,6
quoi,6
brevete,6
unique,6
absolument,6
visage,6
propos,6
appelee,6
superieure,6
bandage,6
malaise,6
dits,6
disparaitre,6
trouble,6
considerable,6
precautions,6
parents,6
suites,6
multiples,6
hygienique,6
maniere,6
aide,6
monde,6
voici,6
interieur,6
vrai,6
arreter,6
poumon,6
regime,6
droit,6
penible,6
petit,6
beaute,6
longues,6
autour,6
augmentation,6
rapport,6
trente,6
region,6
pneumonie,6
provient,6
beau,6
vesicules,6
faculte,6
espece,6
purulent,6
productions,6
fagon,6
combien,6
comprend,6
menstruel,6
permis,6
maison,6
ordre,6
teurs,6
perdre,6
impose,6
bremond,6
injections,6
tique,6
brassiere,6
interne,6
proviennent,6
action,6
vive,6
question,6
lievre,6
rapports,6
base,6
constituent,6
ments,6
intestin,6
termine,6
absence,6
coup,6
lactation,6
locaux,6
varie,6
difficiles,6
deja,6
conduit,6
terrible,6
malheureusement,6
rapide,6
terminaison,6
passer,6
puberte,6
acces,6
difficulte,6
source,6
bibliotheque,6
savoir,6
conception,6
docteurs,6
clitoris,6
hymen,6
vais,6
rapidement,6
cornioley,6
ages,6
telle,6
menorragie,6
muqueux,6
poche,6
annexes,6
eclampsie,6
oblige,6
kystes,6
force,6
atteindre,6
professeur,6
heureusement,6
determine,6
naturel,6
sensibilite,6
pesanteur,6
bebe,6
demande,5
sion,5
delicate,5
donnant,5
particuliere,5
cesse,5
abdominale,5
dite,5
inconvenients,5
scrofule,5
muqueuses,5
atteints,5
veritables,5
purulentes,5
nombreux,5
habile,5
pratiquee,5
membrane,5
caractere,5
ceuvre,5
travail,5
maternelle,5
organique,5
susceptibles,5
effets,5
specialiste,5
orga,5
constitution,5
frequents,5
telles,5
syphilis,5
tite,5
parmi,5
tuberculeuse,5
successivement,5
ophtalmie,5
enceintes,5
parole,5
poitrine,5
caracterisee,5
efforts,5
bottes,5
quatrieme,5
soixante,5
critique,5
sens,5
chirurgiens,5
lesion,5
agit,5
temperament,5
diffi,5
cile,5
vives,5
conseillent,5
proprete,5
morbide,5
grosseur,5
albuminurie,5
granulations,5
nique,5
tantot,5
peine,5
sentir,5
haut,5
position,5
effort,5
certaine,5
eruptions,5
coincide,5
exceptions,5
vite,5
dent,5
conseille,5
bouche,5
bonnes,5
servir,5
fievre,5
issue,5
generaux,5
sereux,5
huit,5
facon,5
convient,5
quant,5
aller,5
simplement,5
veritable,5
poids,5
serie,5
origine,5
vent,5
attention,5
devoir,5
remplir,5
souci,5
appetit,5
presente,5
douloureuse,5
entraine,5
habituellement,5
surface,5
toux,5
lement,5
puisque,5
puisqu,5
hommes,5
coloration,5
peritonite,5
rares,5
phlegmon,5
uterin,5
uriner,5
retention,5
completement,5
applique,5
fond,5
flexion,5
apiol,5
joret,5
homolle,5
connues,5
varietes,5
nomme,5
revue,5
facilement,5
causees,5
situation,5
arriver,5
dentifrice,5
durel,5
gensse,5
propriete,5
obtenir,5
modifications,5
disait,5
diagnostic,5
prise,5
tonique,5
graaf,5
vaisseaux,5
perdent,5
operer,5
acte,5
puterus,5
examiner,5
entier,5
extra,5
remede,5
artificielle,5
ovarienne,5
reflexes,5
entrainent,5
varices,5
redouter,5
virulente,5
funeste,5
vaginisme,5
ennemi,5
sexe,5
odeur,5
couleur,5
accouchements,5
lavements,5
soigner,5
flacons,5
modele,5
mastite,5
litre,5
solution,5
mise,4
coeur,4
pratiques,4
medicale,4
malgre,4
observe,4
precieux,4
avantages,4
feminine,4
apres,4
repas,4
piece,4
humain,4
lymphatique,4
epaisse,4
yeux,4
rouges,4
tour,4
finissent,4
tubercules,4
anciens,4
alteration,4
fatalement,4
port,4
aujourd,4
rendent,4
infirmite,4
pied,4
disparait,4
clement,4
geny,4
troisieme,4
mecaniques,4
traduit,4
libre,4
cours,4
entrainer,4
simples,4
pouvant,4
durant,4
sesse,4
direction,4
soustraire,4
morbides,4
parer,4
provenant,4
vices,4
niques,4
remedes,4
porter,4
menacent,4
hydrocephalie,4
tete,4
compris,4
externe,4
linterieur,4
offrent,4
correspond,4
exercice,4
sujets,4
villes,4
froid,4
menstruelle,4
huile,4
consulter,4
qualite,4
coquetterie,4
faux,4
livre,4
duit,4
exception,4
pays,4
naturels,4
palpitations,4
besoin,4
lequel,4
musculaire,4
expliquent,4
etablir,4
duquel,4
solide,4
thorax,4
arthrite,4
affectees,4
impermeable,4
dangers,4
tiques,4
tient,4
deformation,4
exempte,4
points,4
economie,4
osseux,4
appel,4
manifestations,4
principales,4
accompagnee,4
jaunatre,4
consistance,4
causee,4
ulceres,4
finit,4
membre,4
cation,4
gueries,4
plutet,4
deviation,4
flux,4
cessation,4
opinion,4
soulagement,4
masse,4
adresser,4
citer,4
felix,4
accompagnees,4
ouverture,4
tort,4
bords,4
procurer,4
mode,4
impression,4
siecle,4
sanguine,4
mation,4
ordinaire,4
depet,4
eminemment,4
lavages,4
tarde,4
dant,4
ceil,4
facheuse,4
approprie,4
certaines,4
oublier,4
siegeant,4
taches,4
immediate,4
ponction,4
prix,4
sensibles,4
impossible,4
anormal,4
douce,4
enceinte,4
mettant,4
reconnaitre,4
proces,4
pris,4
habitude,4
bistouri,4
atrophie,4
exagerees,4
contusion,4
serre,4
laiteux,4
nourrice,4
teinte,4
contraction,4
ensuite,4
produits,4
nutrition,4
objoit,4
obesite,4
doute,4
principe,4
travers,4
laissent,4
parti,4
angine,4
linflammation,4
lassitude,4
constant,4
